datetime;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT
01/10/2014;09 - 10;284,16;318,7;318,7;318,7;318,7;318,7;483,78;483,78;255,95;255,95;255,95;318,7;318,7;318,7;318,7;611,57;611,57
01/10/2014;10 - 11;280,29;304,63;304,63;304,63;304,63;304,63;415,67;415,67;253,87;253,87;253,87;304,63;304,63;304,63;304,63;611,57;611,57
01/10/2014;11 - 12;276,79;315,5;315,5;315,5;315,5;315,5;415,67;415,67;250,45;250,45;250,45;315,5;315,5;315,5;315,5;611,57;611,57
01/10/2014;12 - 13;271,36;284,76;284,76;284,76;284,76;284,76;394,39;394,39;249,03;249,03;249,03;284,76;284,76;284,76;284,76;611,42;611,42
01/10/2014;13 - 14;267,94;279,92;279,92;279,92;279,92;279,92;379,43;379,43;248,74;248,74;248,74;279,92;279,92;279,92;279,92;611,49;611,49
01/10/2014;14 - 15;269,43;280,07;280,07;280,07;280,07;280,07;367,89;367,89;250;250;250;280,07;280,07;280,07;280,07;611,57;611,57
01/10/2014;15 - 16;269,87;283,27;283,27;283,27;283,27;283,27;370,35;370,35;248,36;248,36;248,36;283,27;283,27;283,27;283,27;611,57;611,57
01/10/2014;16 - 17;268,16;280,07;280,07;280,07;280,07;280,07;379,21;379,21;248,44;248,44;248,44;280,07;280,07;280,07;280,07;611,42;611,42
01/10/2014;17 - 18;269,35;281,48;281,48;281,48;281,48;281,48;407,41;407,41;248,14;248,14;248,14;281,48;281,48;281,48;281,48;611,49;611,49
01/10/2014;18 - 19;271,73;286,69;286,69;286,69;286,69;304,26;422,37;422,37;247,77;247,77;247,77;286,69;286,69;286,69;304,26;611,42;611,42
01/10/2014;19 - 20;273,3;287,14;287,14;287,14;287,14;287,14;516,9;516,9;248,59;248,59;248,59;287,14;287,14;287,14;287,14;611,57;611,57
01/10/2014;20 - 21;265,11;276,27;276,27;276,27;276,27;276,27;408,68;408,68;248,66;248,66;248,66;276,27;276,27;276,27;276,27;611,34;611,34
01/10/2014;21 - 22;258,48;269,57;269,57;269,57;269,57;269,57;376,53;376,53;247,4;247,4;247,4;269,57;269,57;269,57;269,57;446,64;446,64
01/10/2014;22 - 23;256,92;270,24;270,24;270,24;270,24;270,24;319,52;319,52;247,25;247,25;247,25;270,24;270,24;270,24;270,24;275,53;275,53
01/10/2014;23 - 00;249,55;259,53;259,53;259,53;259,53;259,53;265,85;265,85;246,95;246,95;246,95;259,53;259,53;259,53;259,53;259,53;259,53
02/10/2014;00 - 01;242,34;242,34;242,34;242,34;242,34;242,34;242,34;252,32;242,34;242,34;242,34;242,34;242,34;242,34;242,34;242,34;242,34
02/10/2014;01 - 02;238,25;238,47;238,47;238,47;238,47;238,47;238,47;238,47;238,47;238,47;238,47;238,47;238,47;238,47;238,47;238,47;238,47
02/10/2014;02 - 03;235,87;235,94;235,94;235,94;235,94;235,94;235,94;235,94;235,94;235,94;235,94;235,94;235,94;235,94;235,94;235,94;235,94
02/10/2014;03 - 04;234,6;234,68;234,68;234,68;234,68;234,68;234,68;234,68;234,68;234,68;234,68;234,68;234,68;234,68;234,68;234,68;234,68
02/10/2014;04 - 05;235,94;235,94;235,94;235,94;235,94;235,94;235,94;235,94;235,94;235,94;235,94;235,94;235,94;235,94;235,94;260,8;260,8
02/10/2014;05 - 06;244,35;247,33;247,33;247,33;247,33;247,33;247,33;247,33;242,87;242,87;242,87;247,33;247,33;247,33;247,33;342,53;342,53
02/10/2014;06 - 07;265,34;282,24;282,24;282,24;282,24;282,24;282,24;352,8;244,35;244,35;244,35;282,24;282,24;282,24;282,24;484,32;484,32
02/10/2014;07 - 08;278,29;287,37;287,37;287,37;287,37;292,96;446,43;446,43;249,27;249,27;249,27;287,37;287,37;287,37;292,96;610,47;610,47
02/10/2014;08 - 09;283,21;294,59;294,59;300,62;300,62;301,29;443,9;443,9;252,91;252,91;252,91;294,59;294,59;294,59;301,29;610,4;610,4
02/10/2014;09 - 10;283,5;300,33;300,33;306,8;306,8;306,8;402,15;402,15;250,68;250,68;250,68;300,33;300,33;300,33;306,8;610,47;610,47
02/10/2014;10 - 11;281,94;302,26;302,26;307,32;307,32;307,32;307,32;386,96;248,97;248,97;248,97;302,26;302,26;302,26;307,32;610,47;610,47
02/10/2014;11 - 12;278,96;302,93;302,93;302,93;302,93;302,93;302,93;378,33;246,21;246,21;246,21;302,93;302,93;302,93;302,93;610,7;610,7
02/10/2014;12 - 13;275,54;290,43;290,43;290,43;290,43;290,43;351,91;351,91;245,4;245,4;245,4;290,43;290,43;290,43;290,43;610,55;610,55
02/10/2014;13 - 14;270,63;285,74;285,74;285,74;285,74;285,74;343,27;343,27;244,95;244,95;244,95;285,74;285,74;285,74;285,74;610,62;610,62
02/10/2014;14 - 15;271,45;290,57;290,57;290,57;290,57;290,57;344,46;344,46;244,13;244,13;244,13;290,57;290,57;290,57;290,57;610,55;610,55
02/10/2014;15 - 16;273,23;300,55;300,55;300,55;300,55;300,55;356,37;356,37;243,39;243,39;243,39;300,55;300,55;300,55;300,55;610,55;610,55
02/10/2014;16 - 17;270,11;290,05;290,05;290,05;290,05;290,05;364,11;364,11;243,16;243,16;243,16;290,05;290,05;290,05;290,05;610,33;610,33
02/10/2014;17 - 18;273,31;290,65;290,65;290,65;290,65;290,65;380,04;380,04;243,83;243,83;243,83;290,65;290,65;290,65;290,65;610,33;610,33
02/10/2014;18 - 19;278,14;311,42;311,42;311,42;311,42;382,42;393,73;393,73;243,91;243,91;243,91;311,42;311,42;311,42;382,42;610,55;610,55
02/10/2014;19 - 20;279,93;315,51;315,51;315,51;315,51;315,51;471,74;471,74;244,73;244,73;244,73;315,51;315,51;315,51;315,51;610,55;610,55
02/10/2014;20 - 21;268,69;281,49;281,49;281,49;281,49;281,49;445,91;445,91;244,8;244,8;244,8;281,49;281,49;281,49;281,49;610,47;610,47
02/10/2014;21 - 22;264,45;282,46;282,46;282,46;282,46;282,46;376,39;376,39;243,61;243,61;243,61;282,46;282,46;282,46;282,46;446,58;446,58
02/10/2014;22 - 23;257,01;271,15;271,15;271,15;271,15;271,15;334,64;334,64;243,46;243,46;243,46;271,15;271,15;271,15;271,15;275,54;275,54
02/10/2014;23 - 00;248,22;255,52;255,52;255,52;255,52;255,52;255,52;305,76;243,83;243,83;243,83;255,52;255,52;255,52;255,52;255,52;255,52
03/10/2014;00 - 01;239,44;239,89;239,89;239,89;239,89;239,89;234,31;234,31;239,89;239,89;239,89;239,89;239,89;239,89;239,89;245,85;245,85
03/10/2014;01 - 02;236,39;236,91;236,91;236,91;236,91;236,91;223,37;223,37;236,91;236,91;236,91;236,91;236,91;236,91;236,91;245,92;245,92
03/10/2014;02 - 03;233,64;234,53;234,53;234,53;234,53;234,53;226,05;226,05;234,53;234,53;234,53;234,53;234,53;234,53;234,53;245,77;245,77
03/10/2014;03 - 04;233,56;234,01;234,01;234,01;234,01;234,01;234,01;234,01;234,01;234,01;234,01;234,01;234,01;234,01;234,01;234,01;234,01
03/10/2014;04 - 05;235,28;235,43;235,43;235,43;235,43;235,43;232,89;232,89;235,43;235,43;235,43;235,43;235,43;235,43;235,43;261,03;261,03
03/10/2014;05 - 06;239,74;240,86;240,86;240,86;240,86;240,86;207,96;207,96;240,86;240,86;240,86;240,86;240,86;240,86;240,86;342,75;342,75
03/10/2014;06 - 07;256,79;264,45;264,45;264,45;264,45;293,48;271;271;242,05;242,05;242,05;264,45;264,45;264,45;293,48;469,44;469,44
03/10/2014;07 - 08;271,6;276,66;276,66;276,66;276,66;399,4;305,54;305,54;245,18;245,18;245,18;276,66;276,66;276,66;399,4;595,6;595,6
03/10/2014;08 - 09;273,01;277,78;277,78;277,78;277,78;395,6;280,9;280,9;247,71;247,71;247,71;277,78;277,78;277,78;395,6;580,93;580,93
03/10/2014;09 - 10;262,15;267,21;267,21;267,21;267,21;380,12;264,01;264,01;245,32;245,32;245,32;267,21;267,21;267,21;380,12;580,56;580,56
03/10/2014;10 - 11;260,66;264,75;264,75;264,75;264,75;346,03;264,75;264,75;245,92;245,92;245,92;264,75;264,75;264,75;346,03;581,16;581,16
03/10/2014;11 - 12;258,57;262,29;262,29;262,29;262,29;385,11;262,29;262,29;244,06;244,06;244,06;262,29;262,29;262,29;385,11;484,47;484,47
03/10/2014;12 - 13;253,44;258,95;258,95;258,95;258,95;282,54;258,95;258,95;243,39;243,39;243,39;258,95;258,95;258,95;282,54;410,04;410,04
03/10/2014;13 - 14;249,57;254,55;254,55;254,55;254,55;260,21;254,55;254,55;242,65;242,65;242,65;254,55;254,55;254,55;260,21;409,97;409,97
03/10/2014;14 - 15;246,59;249,94;249,94;249,94;249,94;279,93;249,94;249,94;242,42;242,42;242,42;249,94;249,94;249,94;279,93;409,74;409,74
03/10/2014;15 - 16;247,26;246,44;246,44;246,44;246,44;309,56;246,44;246,44;242,35;242,35;242,35;246,44;246,44;246,44;309,56;469,14;469,14
03/10/2014;16 - 17;245,92;248,23;248,23;248,23;248,23;296,61;232,89;232,89;241,75;241,75;241,75;248,23;248,23;248,23;296,61;469,06;469,06
03/10/2014;17 - 18;255,67;261,92;261,92;261,92;261,92;315,29;281,42;281,42;241,53;241,53;241,53;261,92;261,92;261,92;315,29;484,1;484,1
03/10/2014;18 - 19;260,51;267,28;267,28;267,28;267,28;474,8;334,72;334,72;242,27;242,27;242,27;267,28;267,28;267,28;474,8;595,97;595,97
03/10/2014;19 - 20;259,54;268,4;268,4;268,4;268,4;290,65;386,52;386,52;242,79;242,79;242,79;268,4;268,4;268,4;290,65;409,97;409,97
03/10/2014;20 - 21;254,85;264,01;264,01;264,01;264,01;264,01;335,76;335,76;242,12;242,12;242,12;264,01;264,01;264,01;264,01;409,74;409,74
03/10/2014;21 - 22;249,49;260,14;260,14;260,14;260,14;260,14;267,36;267,36;241,16;241,16;241,16;260,14;260,14;260,14;260,14;446,59;446,59
03/10/2014;22 - 23;239,44;239,3;239,3;239,3;239,3;239,3;232,75;232,75;239,3;239,3;239,3;239,3;239,3;239,3;239,3;264,6;264,6
03/10/2014;23 - 00;236,54;236,17;236,17;236,17;236,17;236,17;235,5;235,5;236,17;236,17;236,17;236,17;236,17;236,17;236,17;260,88;260,88
04/10/2014;00 - 01;231,94;232,24;232,24;232,24;232,24;232,24;203,51;203,51;232,24;232,24;232,24;232,24;232,24;232,24;232,24;342,55;342,55
04/10/2014;01 - 02;228,37;228,37;228,37;228,37;228,37;228,37;228,37;228,37;228,37;228,37;228,37;228,37;228,37;228,37;228,37;342,62;342,62
04/10/2014;02 - 03;224,87;224,87;224,87;224,87;224,87;224,87;224,87;224,87;224,87;224,87;224,87;224,87;224,87;224,87;224,87;342,55;342,55
04/10/2014;03 - 04;223,6;223,6;223,6;223,6;223,6;223,6;223,6;223,6;223,6;223,6;223,6;223,6;223,6;223,6;223,6;342,55;342,55
04/10/2014;04 - 05;224,27;224,27;224,27;224,27;224,27;224,27;224,27;224,27;224,27;224,27;224,27;224,27;224,27;224,27;224,27;342,55;342,55
04/10/2014;05 - 06;227,77;227,77;227,77;227,77;227,77;227,77;214,3;214,3;227,77;227,77;227,77;227,77;227,77;227,77;227,77;342,7;342,7
04/10/2014;06 - 07;229,11;229,48;229,48;229,48;229,48;229,48;201,57;201,57;229,48;229,48;229,48;229,48;229,48;229,48;229,48;439,54;439,54
04/10/2014;07 - 08;240,8;239,9;239,9;239,9;239,9;239,9;253,23;253,23;239,9;239,9;239,9;239,9;239,9;239,9;239,9;439,32;439,32
04/10/2014;08 - 09;246,01;249,73;249,73;249,73;249,73;249,73;277,72;277,72;243,03;243,03;243,03;249,73;249,73;249,73;249,73;469,24;469,24
04/10/2014;09 - 10;248,69;253,23;253,23;253,23;253,23;253,23;259,41;259,41;244,59;244,59;244,59;253,23;253,23;253,23;253,23;469,39;469,39
04/10/2014;10 - 11;245,78;250,1;250,1;250,1;250,1;250,1;244,07;244,07;244,15;244,15;244,15;250,1;250,1;250,1;250,1;469,24;469,24
04/10/2014;11 - 12;245,19;252,19;252,19;252,19;252,19;252,19;244,07;244,07;241,47;241,47;241,47;252,19;252,19;252,19;252,19;469,09;469,09
04/10/2014;12 - 13;241,54;249,73;249,73;249,73;249,73;249,73;229,86;229,86;238,64;238,64;238,64;249,73;249,73;249,73;249,73;469,09;469,09
04/10/2014;13 - 14;238,56;245,34;245,34;245,34;245,34;245,34;210,13;210,13;237,75;237,75;237,75;245,34;245,34;245,34;245,34;447,06;447,06
04/10/2014;14 - 15;237,82;245,04;245,04;245,04;245,04;245,04;180,5;180,5;237,37;237,37;237,37;245,04;245,04;245,04;245,04;439,69;439,69
04/10/2014;15 - 16;237,22;240,65;240,65;240,65;240,65;240,65;181,47;181,47;237,52;237,52;237,52;240,65;240,65;240,65;240,65;439,69;439,69
04/10/2014;16 - 17;239,68;241,54;241,54;241,54;241,54;241,54;201,42;201,42;240,05;240,05;240,05;241,54;241,54;241,54;241,54;439,84;439,84
04/10/2014;17 - 18;248,17;253,6;253,6;253,6;253,6;253,6;275,11;275,11;242,96;242,96;242,96;253,6;253,6;253,6;253,6;609,62;609,62
04/10/2014;18 - 19;253,08;256,43;256,43;256,43;256,43;277,72;297,07;297,07;244,67;244,67;244,67;256,43;256,43;256,43;277,72;609,85;609,85
04/10/2014;19 - 20;254,05;256,73;256,73;256,73;256,73;269,16;256,73;319,77;245,34;245,34;245,34;256,73;256,73;256,73;269,16;609,85;609,85
04/10/2014;20 - 21;248,61;250,62;250,62;250,62;250,62;250,62;271,32;290,07;244,59;244,59;244,59;250,62;250,62;250,62;250,62;609,7;609,7
04/10/2014;21 - 22;239,31;239,68;239,68;239,68;239,68;239,68;233,95;235,74;239,68;239,68;239,68;239,68;239,68;239,68;239,68;469,54;469,54
04/10/2014;22 - 23;234,84;235,21;235,21;235,21;235,21;235,21;214,22;214,22;235,21;235,21;235,21;235,21;235,21;235,21;235,21;342,48;342,48
04/10/2014;23 - 00;228,37;229,41;229,41;229,41;229,41;229,41;178,87;178,87;229,41;229,41;229,41;229,41;229,41;229,41;229,41;261,19;261,19
05/10/2014;00 - 01;223,84;225,25;225,25;225,25;225,25;225,25;184,91;184,91;225,25;225,25;225,25;225,25;225,25;225,25;225,25;342,57;342,57
05/10/2014;01 - 02;215,8;217,73;217,73;217,73;217,73;217,73;155,8;155,8;217,73;217,73;217,73;217,73;217,73;217,73;217,73;342,49;342,49
05/10/2014;02 - 03;209,77;213,79;213,79;213,79;213,79;213,79;181,56;181,56;213,79;213,79;213,79;213,79;213,79;213,79;213,79;342,42;342,42
05/10/2014;03 - 04;206,87;210,22;210,22;210,22;210,22;210,22;171,88;171,88;210,22;210,22;210,22;210,22;210,22;210,22;210,22;246,02;246,02
05/10/2014;04 - 05;207,83;210,96;210,96;210,96;210,96;210,96;173,74;173,74;210,96;210,96;210,96;210,96;210,96;210,96;210,96;342,49;342,49
05/10/2014;05 - 06;214,38;215,95;215,95;215,95;215,95;215,95;209,77;209,77;215,95;215,95;215,95;215,95;215,95;215,95;215,95;342,57;342,57
05/10/2014;06 - 07;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;260,76;260,76
05/10/2014;07 - 08;230,17;230,46;230,46;230,46;230,46;230,46;230,46;230,46;230,46;230,46;230,46;230,46;230,46;230,46;230,46;260,83;260,83
05/10/2014;08 - 09;235,38;235,52;235,52;235,52;235,52;235,52;229,87;229,87;235,52;235,52;235,52;235,52;235,52;235,52;235,52;439,34;439,34
05/10/2014;09 - 10;241,85;241,63;241,63;241,63;241,63;241,63;247,29;247,29;241,63;241,63;241,63;241,63;241,63;241,63;241,63;439,79;439,79
05/10/2014;10 - 11;247,14;247,21;247,21;247,21;247,21;247,21;247,21;247,21;247,21;247,21;247,21;247,21;247,21;247,21;247,21;439,79;439,79
05/10/2014;11 - 12;249,45;251,45;251,45;251,45;251,45;251,45;257,56;257,56;247,88;247,88;247,88;251,45;251,45;251,45;251,45;439,71;439,71
05/10/2014;12 - 13;243,71;244,23;244,23;244,23;244,23;244,23;238,2;238,2;244,23;244,23;244,23;244,23;244,23;244,23;244,23;439,64;439,64
05/10/2014;13 - 14;240,96;241,11;241,11;241,11;241,11;241,11;241,11;241,11;241,11;241,11;241,11;241,11;241,11;241,11;241,11;439,49;439,49
05/10/2014;14 - 15;240,81;241,11;241,11;241,11;241,11;241,11;241,11;241,11;241,11;241,11;241,11;241,11;241,11;241,11;241,11;439,41;439,41
05/10/2014;15 - 16;239,62;240,07;240,07;240,07;240,07;240,07;240,07;240,07;240,07;240,07;240,07;240,07;240,07;240,07;240,07;439,34;439,34
05/10/2014;16 - 17;243,49;244,23;244,23;244,23;244,23;244,23;244,23;244,23;244,23;244,23;244,23;244,23;244,23;244,23;244,23;439,64;439,64
05/10/2014;17 - 18;249,3;253,76;253,76;253,76;253,76;253,76;253,76;253,76;246,39;246,39;246,39;253,76;253,76;253,76;253,76;469,19;469,19
05/10/2014;18 - 19;259,72;271,18;271,18;271,18;271,18;271,18;299,69;299,62;246,84;246,84;246,84;271,18;271,18;271,18;271,18;469,64;469,64
05/10/2014;19 - 20;262,99;274,23;274,23;274,23;274,23;274,23;355,52;355,52;249,37;249,37;249,37;274,23;274,23;274,23;274,23;439,86;439,86
05/10/2014;20 - 21;258,45;266,42;266,42;266,42;266,42;266,42;320,31;320,31;249,07;249,07;249,07;266,42;266,42;266,42;266,42;439,64;439,64
05/10/2014;21 - 22;254,21;260,31;260,31;260,31;260,31;260,31;266,71;266,71;247,96;247,96;247,96;260,31;260,31;260,31;260,31;469,04;469,04
05/10/2014;22 - 23;249,59;251,68;251,68;251,68;251,68;251,68;251,68;251,68;247,36;247,36;247,36;251,68;251,68;251,68;251,68;275,87;275,87
05/10/2014;23 - 00;239,62;239,4;239,4;239,4;239,4;239,4;239,4;239,4;239,4;239,4;239,4;239,4;239,4;239,4;239,4;260,98;260,98
06/10/2014;00 - 01;228,75;228,75;228,75;228,75;228,75;228,75;210,96;210,96;228,75;228,75;228,75;228,75;228,75;228,75;228,75;228,75;228,75
06/10/2014;01 - 02;223,02;223,02;223,02;223,02;223,02;223,02;217,66;217,66;223,02;223,02;223,02;223,02;223,02;223,02;223,02;223,02;223,02
06/10/2014;02 - 03;215,28;215,28;215,28;215,28;215,28;215,28;211,85;211,85;215,28;215,28;215,28;215,28;215,28;215,28;215,28;215,28;215,28
06/10/2014;03 - 04;208,65;205,53;205,53;205,53;205,53;205,53;200,61;200,61;209,02;209,02;209,02;205,53;205,53;205,53;205,53;205,53;205,53
06/10/2014;04 - 05;216,02;216,92;216,92;216,92;216,92;216,92;191,98;191,98;216,92;216,92;216,92;216,92;216,92;216,92;216,92;342,57;342,57
06/10/2014;05 - 06;233,29;233,44;233,44;233,44;233,44;233,44;202,25;215,95;233,44;233,44;233,44;233,44;233,44;233,44;233,44;342,94;342,94
06/10/2014;06 - 07;250,12;258,82;258,82;258,82;258,82;274,68;296,94;308,25;240,88;240,88;240,88;258,82;258,82;258,82;274,68;469,49;469,49
06/10/2014;07 - 08;257,48;267,76;267,76;267,76;267,76;342,87;267,76;392,89;241,48;241,48;241,48;267,76;267,76;267,76;342,87;609,73;609,73
06/10/2014;08 - 09;260,46;270,81;270,81;270,81;270,81;384,11;270,81;388,35;242,3;242,3;242,3;270,81;270,81;270,81;384,11;610,03;610,03
06/10/2014;09 - 10;256,14;267,46;267,46;267,46;267,46;363,63;267,46;371,38;241,78;241,78;241,78;267,46;267,46;267,46;363,63;610,03;610,03
06/10/2014;10 - 11;255,62;265,45;265,45;265,45;265,45;337,06;265,45;338,33;242,15;242,15;242,15;265,45;265,45;265,45;337,06;609,88;609,88
06/10/2014;11 - 12;252,12;263,44;263,44;263,44;263,44;310,56;245,65;290,83;239,69;239,69;239,69;263,44;263,44;263,44;310,56;596,11;596,11
06/10/2014;12 - 13;243,56;254,58;254,58;254,58;254,58;258,01;231,28;231,28;237,24;237,24;237,24;254,58;254,58;254,58;258,01;469,19;469,19
06/10/2014;13 - 14;241,41;252,72;252,72;252,72;252,72;252,72;210,89;210,89;236,79;236,79;236,79;252,72;252,72;252,72;252,72;469,11;469,11
06/10/2014;14 - 15;240,74;252,05;252,05;252,05;252,05;252,05;201,51;201,51;236,57;236,57;236,57;252,05;252,05;252,05;252,05;469,26;469,26
06/10/2014;15 - 16;241,85;252,79;252,79;252,79;252,79;271,03;218,4;218,4;236,19;236,19;236,19;252,79;252,79;252,79;271,03;609,73;609,73
06/10/2014;16 - 17;242,97;253,54;253,54;253,54;253,54;268,65;235,45;235,45;236,72;236,72;236,72;253,54;253,54;253,54;268,65;609,73;609,73
06/10/2014;17 - 18;251,16;262,4;262,4;262,4;262,4;286,22;239,32;298,2;238,06;238,06;238,06;262,4;262,4;262,4;286,22;609,95;609,95
06/10/2014;18 - 19;253,24;265,52;265,52;265,52;265,52;391,1;238,8;324,55;238,8;238,8;238,8;265,52;265,52;265,52;391,1;610,03;610,03
06/10/2014;19 - 20;253,69;267,46;267,46;267,46;267,46;295,97;239,69;341,75;239,69;239,69;239,69;267,46;267,46;267,46;295,97;609,73;609,73
06/10/2014;20 - 21;250,34;263,44;263,44;263,44;263,44;263,44;252,5;304,68;238,2;238,2;238,2;263,44;263,44;263,44;263,44;447,23;447,23
06/10/2014;21 - 22;239,62;252,94;252,94;252,94;252,94;252,94;221,68;221,68;235,97;235,97;235,97;252,94;252,94;252,94;252,94;469,26;469,26
06/10/2014;22 - 23;236,19;239,32;239,32;239,32;239,32;239,32;189,89;189,89;235,6;235,6;235,6;239,32;239,32;239,32;239,32;275,65;275,65
06/10/2014;23 - 00;231,65;232,25;232,25;232,25;232,25;232,25;102,95;102,95;232,25;232,25;232,25;232,25;232,25;232,25;232,25;253,32;253,32
07/10/2014;00 - 01;226,58;227,7;227,7;227,7;227,7;227,7;179,39;179,39;227,7;227,7;227,7;227,7;227,7;227,7;227,7;227,7;227,7
07/10/2014;01 - 02;218,91;222,49;222,49;222,49;222,49;222,49;146,56;146,56;222,49;222,49;222,49;222,49;222,49;222,49;222,49;256,88;256,88
07/10/2014;02 - 03;216,08;221;221;221;221;221;112,17;112,17;221;221;221;221;221;221;221;221;221
07/10/2014;03 - 04;216,68;221,97;221,97;221,97;221,97;221,97;112,25;112,25;221,97;221,97;221,97;221,97;221,97;221,97;221,97;256,8;256,8
07/10/2014;04 - 05;219,06;224,27;224,27;224,27;224,27;224,27;94,98;94,98;224,27;224,27;224,27;224,27;224,27;224,27;224,27;260,97;260,97
07/10/2014;05 - 06;230,45;235,21;235,21;235,21;235,21;235,21;170,75;170,75;231,12;231,12;231,12;235,21;235,21;235,21;235,21;342,85;342,85
07/10/2014;06 - 07;244,07;253,23;253,23;253,23;253,23;285,61;242,88;250,4;236,18;236,18;236,18;253,23;253,23;253,23;285,61;469,31;469,31
07/10/2014;07 - 08;251,89;257,55;257,55;257,55;257,55;360,56;238,49;319,77;238,49;238,49;238,49;257,55;257,55;257,55;360,56;539,21;539,21
07/10/2014;08 - 09;252,86;258,74;258,74;258,74;258,74;368,3;240,35;327,66;240,35;240,35;240,35;258,74;258,74;258,74;368,3;539,36;539,36
07/10/2014;09 - 10;251,44;257,55;257,55;257,55;257,55;367,11;239,46;320,44;239,46;239,46;239,46;257,55;257,55;257,55;367,11;539,36;539,36
07/10/2014;10 - 11;251,07;257,32;257,32;257,32;257,32;365,4;239,09;289,4;239,09;239,09;239,09;257,32;257,32;257,32;365,4;539,36;539,36
07/10/2014;11 - 12;249,36;255,83;255,83;255,83;255,83;377,83;238,27;290,97;238,27;238,27;238,27;255,83;255,83;255,83;377,83;539,13;539,13
07/10/2014;12 - 13;246,31;254,94;254,94;254,94;254,94;286,87;237,82;248,76;237,82;237,82;237,82;254,94;254,94;254,94;286,87;447,21;447,21
07/10/2014;13 - 14;243,55;254,57;254,57;254,57;254,57;297;236,33;236,33;236,33;236,33;236,33;254,57;254,57;254,57;297;447,13;447,13
07/10/2014;14 - 15;241,09;253,9;253,9;253,9;253,9;265,21;230,08;230,08;235,59;235,59;235,59;253,9;253,9;253,9;265,21;469,01;469,01
07/10/2014;15 - 16;240,95;252,26;252,26;252,26;252,26;283,08;223,75;223,75;235,51;235,51;235,51;252,26;252,26;252,26;283,08;539,28;539,28
07/10/2014;16 - 17;239,9;249,51;249,51;249,51;249,51;274,67;223,6;223,6;235,51;235,51;235,51;249,51;249,51;249,51;274,67;539,21;539,21
07/10/2014;17 - 18;243,85;251,14;251,14;251,14;251,14;289,18;235,88;235,88;237,15;237,15;237,15;251,14;251,14;251,14;289,18;539,28;539,28
07/10/2014;18 - 19;249,88;255,68;255,68;255,68;255,68;417,58;242,58;249,51;239,61;239,61;239,61;255,68;255,68;255,68;417,58;539,36;539,36
07/10/2014;19 - 20;251,89;260,37;260,37;260,37;260,37;289,18;250,32;266,78;239,53;239,53;239,53;260,37;260,37;260,37;289,18;469,24;469,24
07/10/2014;20 - 21;242,29;250,32;250,32;250,32;250,32;250,32;244,3;244,3;237,15;237,15;237,15;250,32;250,32;250,32;250,32;446,76;446,76
07/10/2014;21 - 22;236,48;245,56;245,56;245,56;245,56;245,56;216,53;216,53;234,47;234,47;234,47;245,56;245,56;245,56;245,56;245,56;245,56
07/10/2014;22 - 23;232,83;234,99;234,99;234,99;234,99;234,99;199,11;199,11;233,65;233,65;233,65;234,99;234,99;234,99;234,99;261,12;261,12
07/10/2014;23 - 00;225,09;226,65;226,65;226,65;226,65;226,65;133,46;133,46;226,65;226,65;226,65;226,65;226,65;226,65;226,65;257,1;257,1
08/10/2014;00 - 01;217,2;219,43;219,43;219,43;219,43;219,43;116,12;116,12;219,43;219,43;219,43;219,43;219,43;219,43;219,43;219,43;219,43
08/10/2014;01 - 02;206,48;209,23;209,23;209,23;209,23;209,23;115,52;115,52;209,23;209,23;209,23;209,23;209,23;209,23;209,23;256,87;256,87
08/10/2014;02 - 03;204,17;207,74;207,74;207,74;207,74;207,74;117,01;117,01;207,74;207,74;207,74;207,74;207,74;207,74;207,74;207,74;207,74
08/10/2014;03 - 04;204,17;207,44;207,44;207,44;207,44;207,44;117,75;117,75;207,44;207,44;207,44;207,44;207,44;207,44;207,44;256,87;256,87
08/10/2014;04 - 05;208,86;213,1;213,1;213,1;213,1;213,1;123,26;123,26;213,1;213,1;213,1;213,1;213,1;213,1;213,1;261,11;261,11
08/10/2014;05 - 06;227,47;228,66;228,66;228,66;228,66;229,48;188,02;188,02;228,66;228,66;228,66;228,66;228,66;228,66;229,48;342,76;342,76
08/10/2014;06 - 07;247,12;254,41;254,41;254,41;254,41;274,06;278,3;279,35;237,66;237,66;237,66;254,41;254,41;254,41;274,06;469,45;469,45
08/10/2014;07 - 08;254,56;260,66;260,66;260,66;260,66;319,62;241,68;386,75;241,68;241,68;241,68;260,66;260,66;260,66;319,62;540,68;540,68
08/10/2014;08 - 09;255,16;263,42;263,42;263,42;263,42;298,25;242,35;411,69;242,35;242,35;242,35;263,42;263,42;263,42;298,25;540,9;540,9
08/10/2014;09 - 10;255,01;262,45;262,45;262,45;262,45;309,86;242,13;401,19;242,13;242,13;242,13;262,45;262,45;262,45;309,86;540,98;540,98
08/10/2014;10 - 11;253,97;261,41;261,41;261,41;261,41;298,63;241,68;372,39;241,68;241,68;241,68;261,41;261,41;261,41;298,63;540,98;540,98
08/10/2014;11 - 12;253,3;260,37;260,37;260,37;260,37;295,57;241,91;371,79;240,94;240,94;240,94;260,37;260,37;260,37;295,57;540,83;540,83
08/10/2014;12 - 13;252,03;259,47;259,47;259,47;259,47;259,47;241,76;348,42;240,87;240,87;240,87;259,47;259,47;259,47;259,47;469,23;469,23
