datetime;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;ELE;LV;LT
08/10/2013;05 - 06;280,01;300,6;300,6;300,6;300,6;300,6;274,72;300,6;274,72;274,72;274,72;300,6;300,6;300,6;300,6;;567,26;567,26
08/10/2013;06 - 07;295,53;358,04;358,04;358,04;358,04;358,04;279,27;362,81;279,27;279,27;279,27;358,04;358,04;358,04;358,04;;596,73;596,73
08/10/2013;07 - 08;311,79;370,27;370,27;370,27;370,27;370,27;303,29;454,71;284,49;284,49;284,49;370,27;370,27;370,27;370,27;;597,25;597,25
08/10/2013;08 - 09;316,56;381,31;381,31;381,31;381,31;381,31;338,49;451,2;285,46;285,46;285,46;381,31;381,31;381,31;381,31;;597,47;597,47
08/10/2013;09 - 10;313,13;380,94;380,94;380,94;380,94;380,94;338,34;489,02;285,09;285,09;285,09;380,94;380,94;380,94;380,94;;613,29;613,29
08/10/2013;10 - 11;317,61;390,56;390,56;390,56;390,56;390,56;338,2;463,73;285,68;285,68;285,68;390,56;390,56;390,56;390,56;;609,26;609,26
08/10/2013;11 - 12;311,42;369,6;369,6;369,6;369,6;369,6;301,35;454,86;284,94;284,94;284,94;369,6;369,6;369,6;369,6;;597,47;597,47
08/10/2013;12 - 13;302,24;359,23;359,23;359,23;359,23;359,23;281,73;424,72;281,73;281,73;281,73;359,23;359,23;359,23;359,23;;598,29;598,29
08/10/2013;13 - 14;297,62;340,88;340,88;340,88;340,88;340,88;281,51;394,81;281,51;281,51;281,51;340,88;340,88;340,88;340,88;;597,4;597,4
08/10/2013;14 - 15;298,07;344,98;344,98;344,98;344,98;344,98;281,13;392,05;281,13;281,13;281,13;344,98;344,98;344,98;344,98;;597,4;597,4
08/10/2013;15 - 16;298,81;343,19;343,19;343,19;343,19;343,19;280,16;387,57;280,16;280,16;280,16;343,19;343,19;343,19;343,19;;597,32;597,32
08/10/2013;16 - 17;296,72;326,63;326,63;326,63;326,63;326,63;280,31;391,16;280,31;280,31;280,31;326,63;326,63;326,63;326,63;;597,25;597,25
08/10/2013;17 - 18;300,3;336,55;336,55;336,55;336,55;336,55;281,51;428,45;281,51;281,51;281,51;336,55;336,55;336,55;336,55;;597,25;597,25
08/10/2013;18 - 19;302,76;361,77;361,77;361,77;361,77;361,77;280,09;470,37;280,09;280,09;280,09;361,77;361,77;361,77;361,77;;597,47;597,47
08/10/2013;19 - 20;302,84;360,05;360,05;360,05;360,05;360,05;282,25;553,76;282,25;282,25;282,25;360,05;360,05;360,05;360,05;;597,85;597,85
08/10/2013;20 - 21;294,11;323,65;323,65;323,65;323,65;323,65;281,95;488,42;281,95;281,95;281,95;323,65;323,65;323,65;323,65;;597,32;597,32
08/10/2013;21 - 22;287,4;302,76;302,76;302,76;302,76;302,76;278,67;429,2;278,67;278,67;278,67;302,76;302,76;302,76;302,76;;597,1;597,1
08/10/2013;22 - 23;284,64;301,5;301,5;301,5;301,5;301,5;276,29;377,36;276,29;276,29;276,29;301,5;301,5;301,5;301,5;;596,73;596,73
08/10/2013;23 - 00;269,57;269,5;269,5;269,5;269,5;269,5;269,5;269,5;269,5;269,5;269,5;269,5;269,5;269,5;269,5;;298,51;298,51
09/10/2013;00 - 01;257,34;257,57;257,57;257,57;257,57;257,57;257,57;257,57;257,57;257,57;257,57;257,57;257,57;257,57;257,57;;276,06;276,06
09/10/2013;01 - 02;254,28;254,36;254,36;254,36;254,36;254,36;254,36;254,36;254,36;254,36;254,36;254,36;254,36;254,36;254,36;;268,98;268,98
09/10/2013;02 - 03;247,05;245,86;245,86;245,86;245,86;245,86;245,86;245,86;249,14;249,14;249,14;245,86;245,86;245,86;245,86;;268,75;268,75
09/10/2013;03 - 04;238,77;232,28;232,28;232,28;232,28;232,28;232,28;232,28;248,62;248,62;248,62;232,28;232,28;232,28;232,28;;268,83;268,83
09/10/2013;04 - 05;245,93;240,93;240,93;240,93;240,93;240,93;240,93;240,93;248,76;248,76;248,76;240,93;240,93;240,93;240,93;;298,44;298,44
09/10/2013;05 - 06;263,53;264,13;264,13;264,13;264,13;264,13;264,13;264,13;264,13;264,13;264,13;264,13;264,13;264,13;264,13;;448,22;448,22
09/10/2013;06 - 07;285,99;314,26;314,26;314,26;314,26;314,26;273,75;314,26;275,84;275,84;275,84;314,26;314,26;314,26;314,26;;567,35;567,35
09/10/2013;07 - 08;298,96;330,96;330,96;330,96;330,96;330,96;333,05;411,23;280,62;280,62;280,62;330,96;330,96;330,96;330,96;;567,2;567,2
09/10/2013;08 - 09;303,81;340,74;340,74;340,74;340,74;340,74;340,74;400,48;281,88;281,88;281,88;340,74;340,74;340,74;340,74;;567,65;567,65
09/10/2013;09 - 10;301,72;336,19;336,19;336,19;336,19;336,19;336,19;411,75;281,51;281,51;281,51;336,19;336,19;336,19;336,19;;596,74;596,74
09/10/2013;10 - 11;299,86;333,8;333,8;333,8;333,8;333,8;333,8;411,52;281,06;281,06;281,06;333,8;333,8;333,8;333,8;;567,65;567,65
09/10/2013;11 - 12;297,32;328,58;328,58;328,58;328,58;328,58;279,79;328,58;279,79;279,79;279,79;328,58;328,58;328,58;328,58;;567,5;567,5
09/10/2013;12 - 13;294,34;324,4;324,4;324,4;324,4;324,4;279,65;324,4;279,65;279,65;279,65;324,4;324,4;324,4;324,4;;567,5;567,5
09/10/2013;13 - 14;290,31;312,69;312,69;312,69;312,69;312,69;312,69;312,69;279,35;279,35;279,35;312,69;312,69;312,69;312,69;;567,42;567,42
09/10/2013;14 - 15;290,39;313,29;313,29;313,29;313,29;313,29;313,29;313,29;279,2;279,2;279,2;313,29;313,29;313,29;313,29;;567,35;567,35
09/10/2013;15 - 16;292,62;320,6;320,6;320,6;320,6;320,6;320,6;337,68;278,82;278,82;278,82;320,6;320,6;320,6;320,6;;567,2;567,2
09/10/2013;16 - 17;293,89;316,87;316,87;316,87;316,87;316,87;316,87;377,96;279,65;279,65;279,65;316,87;316,87;316,87;316,87;;567,05;567,05
09/10/2013;17 - 18;298,22;335,81;335,81;335,81;335,81;335,81;335,81;395,11;280,02;280,02;280,02;335,81;335,81;335,81;335,81;;567,12;567,12
09/10/2013;18 - 19;303,07;356,62;356,62;356,62;356,62;356,62;356,62;435,17;280,76;280,76;280,76;356,62;356,62;356,62;356,62;;567,42;567,42
09/10/2013;19 - 20;304,34;362,14;362,14;362,14;362,14;362,14;362,14;476,79;282,18;282,18;282,18;362,14;362,14;362,14;362,14;;567,2;567,2
09/10/2013;20 - 21;298,14;325,97;325,97;325,97;325,97;325,97;325,97;449,04;282,11;282,11;282,11;325,97;325,97;325,97;325,97;;566,97;566,97
09/10/2013;21 - 22;288,67;311,72;311,72;311,72;311,72;311,72;311,72;337,38;280,54;280,54;280,54;311,72;311,72;311,72;311,72;;350,96;350,96
09/10/2013;22 - 23;280,76;288,6;288,6;288,6;288,6;288,6;288,6;288,6;279,5;279,5;279,5;288,6;288,6;288,6;288,6;;298,67;298,67
09/10/2013;23 - 00;268,61;266,59;266,59;266,59;266,59;266,59;266,59;266,59;271,29;271,29;271,29;266,59;266,59;266,59;266,59;;266,59;266,59
10/10/2013;00 - 01;261,14;255,55;255,55;255,55;255,55;255,55;255,55;255,55;264,94;264,94;264,94;255,55;255,55;255,55;255,55;;261,74;261,74
10/10/2013;01 - 02;256,89;253,08;253,08;253,08;253,08;253,08;253,08;253,08;259,72;259,72;259,72;253,08;253,08;253,08;253,08;;261,66;261,66
10/10/2013;02 - 03;250,4;245,92;245,92;245,92;245,92;245,92;245,92;245,92;253,53;253,53;253,53;245,92;245,92;245,92;245,92;;261,66;261,66
10/10/2013;03 - 04;248,76;245,18;245,18;245,18;245,18;245,18;245,18;245,18;252,19;252,19;252,19;245,18;245,18;245,18;245,18;;261,74;261,74
10/10/2013;04 - 05;256,59;255,4;255,4;255,4;255,4;255,4;255,4;255,4;257,48;257,48;257,48;255,4;255,4;255,4;255,4;;261,74;261,74
10/10/2013;05 - 06;272,25;274,34;274,34;274,34;274,34;274,34;268,37;274,34;272,18;272,18;272,18;274,34;274,34;274,34;274,34;;373,1;373,1
10/10/2013;06 - 07;298,58;336,4;336,4;336,4;336,4;336,4;342,29;342,29;279,34;279,34;279,34;336,4;336,4;336,4;336,4;;447,76;447,76
10/10/2013;07 - 08;310,97;362,13;362,13;362,13;362,13;362,13;362,13;462,46;282,85;282,85;282,85;362,13;362,13;362,13;362,13;;492,37;492,37
10/10/2013;08 - 09;312,61;364,67;364,67;377,05;377,05;377,05;377,05;491,1;283,52;283,52;283,52;364,67;364,67;364,67;377,05;;493,04;493,04
10/10/2013;09 - 10;312,46;364,15;364,15;366,09;366,09;366,09;366,09;518,18;282,99;282,99;282,99;364,15;364,15;364,15;366,09;;522,35;522,35
10/10/2013;10 - 11;312,38;370,86;370,86;376,23;376,23;376,23;376,23;512,81;282,1;282,1;282,1;370,86;370,86;370,86;376,23;;522,28;522,28
10/10/2013;11 - 12;308,73;363,85;363,85;363,85;363,85;363,85;363,85;501,77;281,43;281,43;281,43;363,85;363,85;363,85;363,85;;492,97;492,97
10/10/2013;12 - 13;303,43;335,51;335,51;335,51;335,51;335,51;335,51;450,23;281,8;281,8;281,8;335,51;335,51;335,51;335,51;;448,14;448,14
10/10/2013;13 - 14;299,26;323,57;323,57;323,57;323,57;323,57;323,57;451,49;281,13;281,13;281,13;323,57;323,57;323,57;323,57;;448,14;448,14
10/10/2013;14 - 15;297,17;325,06;325,06;325,06;325,06;325,06;325,06;450,6;280,83;280,83;280,83;325,06;325,06;325,06;325,06;;447,76;447,76
10/10/2013;15 - 16;296,64;327,15;327,15;327,15;327,15;327,15;327,15;430,16;280,31;280,31;280,31;327,15;327,15;327,15;327,15;;448,06;448,06
10/10/2013;16 - 17;294,63;326,03;326,03;326,03;326,03;326,03;279,86;421,81;279,86;279,86;279,86;326,03;326,03;326,03;326,03;;447,54;447,54
10/10/2013;17 - 18;298,66;339,38;339,38;339,38;339,38;339,38;339,38;455,3;280,23;280,23;280,23;339,38;339,38;339,38;339,38;;447,61;447,61
10/10/2013;18 - 19;305,74;363,85;363,85;363,85;363,85;363,85;363,85;476,63;280,53;280,53;280,53;363,85;363,85;363,85;363,85;;447,99;447,99
10/10/2013;19 - 20;305,6;363,85;363,85;363,85;404,2;363,85;307,16;640,28;281,35;281,35;281,35;363,85;363,85;363,85;363,85;;363,85;363,85
10/10/2013;20 - 21;292,84;323,72;323,72;323,72;323,72;323,72;269,12;471,26;279,04;279,04;279,04;323,72;323,72;323,72;323,72;;323,72;323,72
10/10/2013;21 - 22;282,7;306,94;306,94;306,94;306,94;306,94;277,33;380,71;277,33;277,33;277,33;306,94;306,94;306,94;306,94;;306,94;306,94
10/10/2013;22 - 23;278,97;295,23;295,23;295,23;295,23;295,23;275,83;295,23;275,83;275,83;275,83;295,23;295,23;295,23;295,23;;295,23;295,23
10/10/2013;23 - 00;268,3;269,27;269,27;269,27;269,27;269,27;258,01;269,27;269,27;269,27;269,27;269,27;269,27;269,27;269,27;;269,27;269,27
11/10/2013;00 - 01;269,12;271,88;271,88;271,88;271,88;271,88;240,93;271,88;271,88;271,88;271,88;271,88;271,88;271,88;271,88;;299,04;299,04
11/10/2013;01 - 02;260,92;254,88;254,88;254,88;254,88;254,88;236,68;254,88;267,78;267,78;267,78;254,88;254,88;254,88;254,88;;298,96;298,96
11/10/2013;02 - 03;258,08;245,33;245,33;245,33;245,33;245,33;228,77;245,33;267,11;267,11;267,11;245,33;245,33;245,33;245,33;;298,96;298,96
11/10/2013;03 - 04;255,55;244,88;244,88;244,88;244,88;244,88;236,68;244,88;262,41;262,41;262,41;244,88;244,88;244,88;244,88;;298,96;298,96
11/10/2013;04 - 05;256,89;256,44;256,44;256,44;256,44;256,44;216,91;245,7;261,37;261,37;261,37;256,44;256,44;256,44;256,44;;298,96;298,96
11/10/2013;05 - 06;273,08;275,39;275,39;275,39;275,39;275,39;242,05;275,39;275,39;275,39;275,39;275,39;275,39;275,39;275,39;;447,92;447,92
11/10/2013;06 - 07;292,99;331,03;331,03;331,03;331,03;331,03;280,01;331,03;280,01;280,01;280,01;331,03;331,03;331,03;331,03;;566,97;566,97
11/10/2013;07 - 08;303,66;347,82;347,82;369,9;369,9;369,9;283,52;369,9;283,52;283,52;283,52;347,82;347,82;347,82;369,9;;567,64;567,64
11/10/2013;08 - 09;307,24;348,49;348,49;392,2;392,2;392,2;285,24;392,2;285,24;285,24;285,24;348,49;348,49;348,49;392,2;;597,32;597,32
11/10/2013;09 - 10;305,97;347,59;347,59;386,61;386,61;386,61;284,71;386,61;284,71;284,71;284,71;347,59;347,59;347,59;386,61;;745,98;745,98
11/10/2013;10 - 11;305,45;344,61;344,61;380,94;380,94;380,94;285,16;380,94;285,16;285,16;285,16;344,61;344,61;344,61;380,94;;597,4;597,4
11/10/2013;11 - 12;302,91;344,54;344,54;366,39;366,39;366,39;283,74;366,39;283,74;283,74;283,74;344,54;344,54;344,54;366,39;;574,72;574,72
11/10/2013;12 - 13;294,41;332,15;332,15;332,15;332,15;332,15;282,25;332,15;282,25;282,25;282,25;332,15;332,15;332,15;332,15;;575,02;575,02
11/10/2013;13 - 14;285,61;306,35;306,35;306,35;306,35;306,35;279,57;306,35;279,57;279,57;279,57;306,35;306,35;306,35;306,35;;574,35;574,35
11/10/2013;14 - 15;281,13;294,63;294,63;294,63;294,63;294,63;277,93;294,63;277,93;277,93;277,93;294,63;294,63;294,63;294,63;;567,49;567,49
11/10/2013;15 - 16;282,1;294,49;294,49;294,49;294,49;294,49;277,4;294,49;277,4;277,4;277,4;294,49;294,49;294,49;294,49;;567,26;567,26
11/10/2013;16 - 17;281,51;291,87;291,87;291,87;291,87;291,87;277,7;291,87;277,7;277,7;277,7;291,87;291,87;291,87;291,87;;567,04;567,04
11/10/2013;17 - 18;285,91;311,49;311,49;311,49;311,49;311,49;279,04;311,49;279,04;279,04;279,04;311,49;311,49;311,49;311,49;;567,12;567,12
11/10/2013;18 - 19;290,01;324,62;324,62;324,62;324,62;363,71;280,46;324,62;280,46;280,46;280,46;324,62;324,62;324,62;363,71;;567,56;567,56
11/10/2013;19 - 20;293,14;334,32;334,32;334,32;334,32;334,32;281,13;334,32;281,13;281,13;281,13;334,32;334,32;334,32;334,32;;746,36;746,36
11/10/2013;20 - 21;282,7;288,37;288,37;288,37;288,37;288,37;279,42;288,37;279,42;279,42;279,42;288,37;288,37;288,37;288,37;;574,5;574,5
11/10/2013;21 - 22;276,96;277,7;277,7;277,7;277,7;277,7;255,92;277,7;277,18;277,18;277,18;277,7;277,7;277,7;277,7;;522,66;522,66
11/10/2013;22 - 23;272,33;273,82;273,82;273,82;273,82;273,82;254,21;273,82;273,82;273,82;273,82;273,82;273,82;273,82;273,82;;351,62;351,62
11/10/2013;23 - 00;265,54;261,96;261,96;261,96;261,96;261,96;239,06;261,96;270,69;270,69;270,69;261,96;261,96;261,96;261,96;;268,9;268,9
12/10/2013;00 - 01;276,27;277,91;277,91;277,91;277,91;277,91;219,96;219,96;277,91;277,91;277,91;277,91;277,91;277,91;277,91;;291,34;291,34
12/10/2013;01 - 02;271,8;276,12;276,12;276,12;276,12;276,12;207,88;207,88;276,12;276,12;276,12;276,12;276,12;276,12;276,12;;291,49;291,49
12/10/2013;02 - 03;269,86;274,78;274,78;274,78;274,78;274,78;205,49;205,49;274,78;274,78;274,78;274,78;274,78;274,78;274,78;;291,42;291,42
12/10/2013;03 - 04;264,79;270,53;270,53;270,53;270,53;270,53;213,32;213,32;270,53;270,53;270,53;270,53;270,53;270,53;270,53;;291,42;291,42
12/10/2013;04 - 05;265,01;270,68;270,68;270,68;270,68;270,68;213,55;213,55;270,68;270,68;270,68;270,68;270,68;270,68;270,68;;291,49;291,49
12/10/2013;05 - 06;270,08;275,01;275,01;275,01;275,01;275,01;209,59;209,59;275,01;275,01;275,01;275,01;275,01;275,01;275,01;;291,49;291,49
12/10/2013;06 - 07;274,11;276,72;276,72;276,72;276,72;276,72;223,76;223,76;276,72;276,72;276,72;276,72;276,72;276,72;276,72;;363,47;363,47
12/10/2013;07 - 08;278,14;281,05;281,05;281,05;281,05;281,05;243,23;281,05;278,44;278,44;278,44;281,05;281,05;281,05;281,05;;432,98;432,98
12/10/2013;08 - 09;279,78;281,2;281,2;281,2;281,2;281,2;253,97;281,2;279,26;279,26;279,26;281,2;281,2;281,2;281,2;;433,28;433,28
12/10/2013;09 - 10;283,29;298,95;298,95;298,95;298,95;298,95;255,02;298,95;280,15;280,15;280,15;298,95;298,95;298,95;298,95;;447,6;447,6
12/10/2013;10 - 11;283,88;298,87;298,87;298,87;298,87;298,87;245,84;298,87;280,9;280,9;280,9;298,87;298,87;298,87;298,87;;447,6;447,6
12/10/2013;11 - 12;282,24;294,92;294,92;294,92;294,92;294,92;245,25;294,92;280,3;280,3;280,3;294,92;294,92;294,92;294,92;;447,53;447,53
12/10/2013;12 - 13;279,93;288,8;288,8;288,8;288,8;288,8;241,29;288,8;279,33;279,33;279,33;288,8;288,8;288,8;288,8;;445,07;445,07
12/10/2013;13 - 14;277,84;281,94;281,94;281,94;281,94;281,94;223,54;281,94;278,66;278,66;278,66;281,94;281,94;281,94;281,94;;433,28;433,28
12/10/2013;14 - 15;276,2;277,69;277,69;277,69;277,69;277,69;217,2;277,69;277,69;277,69;277,69;277,69;277,69;277,69;277,69;;447,53;447,53
12/10/2013;15 - 16;275,9;277,47;277,47;277,47;277,47;277,47;217,05;277,47;277,47;277,47;277,47;277,47;277,47;277,47;277,47;;447,53;447,53
12/10/2013;16 - 17;276,42;280,08;280,08;280,08;280,08;280,08;238,68;280,08;277,99;277,99;277,99;280,08;280,08;280,08;280,08;;447,6;447,6
12/10/2013;17 - 18;283,66;311,26;311,26;311,26;311,26;311,26;243,68;311,26;278,74;278,74;278,74;311,26;311,26;311,26;311,26;;447,75;447,75
12/10/2013;18 - 19;295;338,41;338,41;338,41;338,41;338,41;255,61;338,41;279,63;279,63;279,63;338,41;338,41;338,41;338,41;;484,97;484,97
12/10/2013;19 - 20;295,44;336,09;336,09;336,09;336,09;336,09;265,16;336,09;281,05;281,05;281,05;336,09;336,09;336,09;336,09;;548,07;548,07
12/10/2013;20 - 21;287,84;320,58;320,58;320,58;320,58;320,58;245,84;320,58;279,85;279,85;279,85;320,58;320,58;320,58;320,58;;484,9;484,9
12/10/2013;21 - 22;280;292,09;292,09;292,09;292,09;292,09;244,65;292,09;278,74;278,74;278,74;292,09;292,09;292,09;292,09;;432,83;432,83
12/10/2013;22 - 23;275,75;278,06;278,06;278,06;278,06;278,06;217,87;278,06;278,06;278,06;278,06;278,06;278,06;278,06;278,06;;291,49;291,49
12/10/2013;23 - 00;270,38;275,98;275,98;275,98;275,98;275,98;179,23;275,98;275,98;275,98;275,98;275,98;275,98;275,98;275,98;;276,35;276,35
13/10/2013;00 - 01;275,07;276,86;276,86;276,86;276,86;276,86;214,06;214,06;276,86;276,86;276,86;276,86;276,86;276,86;276,86;;291,33;291,33
13/10/2013;01 - 02;269,48;274,25;274,25;274,25;274,25;274,25;193,77;193,77;274,25;274,25;274,25;274,25;274,25;274,25;274,25;;290,96;290,96
13/10/2013;02 - 03;261,64;267,91;267,91;267,91;267,91;267,91;192,21;194,59;267,91;267,91;267,91;267,91;267,91;267,91;267,91;;290,88;290,88
13/10/2013;03 - 04;256,8;262,09;262,09;262,09;262,09;262,09;0,97;213,46;262,09;262,09;262,09;262,09;262,09;262,09;262,09;;291,03;291,03
13/10/2013;04 - 05;256,5;262,09;262,09;262,09;262,09;262,09;0,97;245,46;262,09;262,09;262,09;262,09;262,09;262,09;262,09;;291,33;291,33
13/10/2013;05 - 06;259,85;265,75;265,75;265,75;265,75;265,75;21,48;245,91;265,75;265,75;265,75;265,75;265,75;265,75;265,75;;291,55;291,55
13/10/2013;06 - 07;266,42;268,95;268,95;268,95;268,95;268,95;203,54;268,95;268,95;268,95;268,95;268,95;268,95;268,95;268,95;;400,97;400,97
13/10/2013;07 - 08;272,01;280,74;280,74;280,74;280,74;280,74;217,27;280,74;271,71;271,71;271,71;280,74;280,74;280,74;280,74;;432,97;432,97
13/10/2013;08 - 09;274,25;280,51;280,51;280,51;280,51;280,51;272,53;280,51;272,53;272,53;272,53;280,51;280,51;280,51;280,51;;433,34;433,34
13/10/2013;09 - 10;279,1;292,52;292,52;292,52;292,52;292,52;277,16;292,52;277,16;277,16;277,16;292,52;292,52;292,52;292,52;;484,95;484,95
13/10/2013;10 - 11;283,42;301,1;301,1;301,1;301,1;301,1;280,07;301,1;280,07;280,07;280,07;301,1;301,1;301,1;301,1;;485,03;485,03
13/10/2013;11 - 12;286,18;304,16;304,16;304,16;304,16;304,16;281,93;304,16;281,93;281,93;281,93;304,16;304,16;304,16;304,16;;485,03;485,03
13/10/2013;12 - 13;285,36;301,99;301,99;301,99;301,99;301,99;281,86;301,99;281,86;281,86;281,86;301,99;301,99;301,99;301,99;;484,88;484,88
13/10/2013;13 - 14;282,98;298,86;298,86;298,86;298,86;298,86;279,84;298,86;279,84;279,84;279,84;298,86;298,86;298,86;298,86;;484,88;484,88
13/10/2013;14 - 15;282,16;295,36;295,36;295,36;295,36;295,36;279,47;295,36;279,47;279,47;279,47;295,36;295,36;295,36;295,36;;481;481
13/10/2013;15 - 16;281,71;296,1;296,1;296,1;296,1;296,1;279,1;296,1;279,1;279,1;279,1;296,1;296,1;296,1;296,1;;476,3;476,3
13/10/2013;16 - 17;283,05;301,4;301,4;301,4;301,4;301,4;279,17;301,4;279,17;279,17;279,17;301,4;301,4;301,4;301,4;;484,88;484,88
13/10/2013;17 - 18;288,49;311,02;311,02;311,02;311,02;311,02;302,37;311,02;282,6;282,6;282,6;311,02;311,02;311,02;311,02;;485,47;485,47
13/10/2013;18 - 19;296,18;327,2;327,2;327,2;327,2;327,2;320,27;327,2;283,27;283,27;283,27;327,2;327,2;327,2;327,2;;460,11;460,11
13/10/2013;19 - 20;308,48;351;351;351;351;351;351;351;285,29;285,29;285,29;351;351;351;351;;484,88;484,88
13/10/2013;20 - 21;300,2;327,95;327,95;327,95;327,95;327,95;316,17;327,95;285,66;285,66;285,66;327,95;327,95;327,95;327,95;;550,88;550,88
13/10/2013;21 - 22;287,97;304,75;304,75;304,75;304,75;304,75;283,27;304,75;283,27;283,27;283,27;304,75;304,75;304,75;304,75;;448,48;448,48
13/10/2013;22 - 23;284,62;298,49;298,49;298,49;298,49;298,49;281,26;298,49;281,26;281,26;281,26;298,49;298,49;298,49;298,49;;298,49;298,49
13/10/2013;23 - 00;280,89;284,77;284,77;284,77;284,77;284,77;279,62;284,77;279,62;279,62;279,62;284,77;284,77;284,77;284,77;;284,77;284,77
14/10/2013;00 - 01;278,72;279,02;279,02;279,02;279,02;279,02;279,02;279,02;279,02;279,02;279,02;279,02;279,02;279,02;279,02;;291,4;291,4
14/10/2013;01 - 02;275,29;275,67;275,67;275,67;275,67;275,67;275,67;275,67;275,67;275,67;275,67;275,67;275,67;275,67;275,67;;298,49;298,49
14/10/2013;02 - 03;273,2;273,95;273,95;273,95;273,95;273,95;273,95;273,95;273,95;273,95;273,95;273,95;273,95;273,95;273,95;;298,49;298,49
14/10/2013;03 - 04;274,7;275,29;275,29;275,29;275,29;275,29;275,29;275,29;275,29;275,29;275,29;275,29;275,29;275,29;275,29;;291,18;291,18
14/10/2013;04 - 05;276,49;289,17;289,17;289,17;289,17;289,17;273,65;289,17;273,65;273,65;273,65;289,17;289,17;289,17;289,17;;298,49;298,49
14/10/2013;05 - 06;284,32;321,31;321,31;321,31;321,31;321,31;277,16;321,31;277,16;277,16;277,16;321,31;321,31;321,31;321,31;;551,93;551,93
14/10/2013;06 - 07;306,92;386,42;386,42;386,42;386,42;473,02;283,95;386,42;283,95;283,95;283,95;386,42;386,42;386,42;473,02;;552;552
14/10/2013;07 - 08;333,92;371,58;371,58;435,8;435,8;552,53;425,36;435,8;289,46;289,46;289,46;371,58;371,58;371,58;552,53;;552,53;552,53
14/10/2013;08 - 09;341,23;374,86;374,86;476,45;476,45;556,48;426,1;476,45;290,66;290,66;290,66;374,86;374,86;374,86;556,48;;556,48;556,48
14/10/2013;09 - 10;339,14;373,3;373,3;443,86;443,86;552,53;433,19;443,86;290,21;290,21;290,21;373,3;373,3;373,3;552,53;;552,53;552,53
14/10/2013;10 - 11;328,4;371,88;371,88;402,83;402,83;504,64;393,14;402,83;289,09;289,09;289,09;371,88;371,88;371,88;504,64;;552,53;552,53
14/10/2013;11 - 12;322,58;372,18;372,18;387,69;387,69;456,31;347,34;387,69;287,97;287,97;287,97;372,18;372,18;372,18;456,31;;552,45;552,45
14/10/2013;12 - 13;314,3;362,93;362,93;362,93;362,93;362,93;287,53;362,93;287,53;287,53;287,53;362,93;362,93;362,93;362,93;;552,08;552,08
14/10/2013;13 - 14;307,59;342,27;342,27;342,27;342,27;342,27;342,27;342,27;287,15;287,15;287,15;342,27;342,27;342,27;342,27;;552,08;552,08
14/10/2013;14 - 15;309,68;355,47;355,47;355,47;355,47;355,47;348,83;355,47;286,48;286,48;286,48;355,47;355,47;355,47;355,47;;522,84;522,84
14/10/2013;15 - 16;313,41;361,74;361,74;364,5;364,5;365,62;355,1;364,5;286,26;286,26;286,26;361,74;361,74;361,74;365,62;;552,38;552,38
14/10/2013;16 - 17;313,03;353,76;353,76;372,93;372,93;372,93;355,1;372,93;286,33;286,33;286,33;353,76;353,76;353,76;372,93;;552,23;552,23
14/10/2013;17 - 18;321,83;348,54;348,54;426,78;426,78;426,78;355,77;426,78;286,26;286,26;286,26;348,54;348,54;348,54;426,78;;552,15;552,15
14/10/2013;18 - 19;332,95;349,58;349,58;495,02;495,02;552,15;355,25;495,02;286,78;286,78;286,78;349,58;349,58;349,58;552,15;;552,15;552,15
14/10/2013;19 - 20;335,93;351,74;351,74;530,37;530,37;530,37;345,93;530,37;287,53;287,53;287,53;351,74;351,74;351,74;530,37;;530,37;530,37
14/10/2013;20 - 21;322,58;372,4;372,4;416,41;416,41;416,41;345,4;416,41;287,45;287,45;287,45;372,4;372,4;372,4;416,41;;499,72;499,72
14/10/2013;21 - 22;296,85;351,82;351,82;351,82;351,82;351,82;285,59;351,82;285,59;285,59;285,59;351,82;351,82;351,82;351,82;;448,11;448,11
14/10/2013;22 - 23;286,93;304,61;304,61;304,61;304,61;304,61;283,12;304,61;283,12;283,12;283,12;304,61;304,61;304,61;304,61;;304,61;304,61
14/10/2013;23 - 00;280,37;280,59;280,59;280,59;280,59;280,59;280,59;280,59;280,59;280,59;280,59;280,59;280,59;280,59;280,59;;280,59;280,59
15/10/2013;00 - 01;282,75;282,9;282,9;282,9;282,9;282,9;282,9;282,9;282,9;282,9;282,9;282,9;282,9;282,9;282,9;;291,18;291,18
15/10/2013;01 - 02;280,44;280,74;280,74;280,74;280,74;280,74;280,74;280,74;280,74;280,74;280,74;280,74;280,74;280,74;280,74;;290,96;290,96
15/10/2013;02 - 03;279,25;279,54;279,54;279,54;279,54;279,54;279,54;279,54;279,54;279,54;279,54;279,54;279,54;279,54;279,54;;290,88;290,88
15/10/2013;03 - 04;277,75;278,2;278,2;278,2;278,2;278,2;278,2;278,2;278,2;278,2;278,2;278,2;278,2;278,2;278,2;;290,96;290,96
15/10/2013;04 - 05;279,17;279,4;279,4;279,4;279,4;279,4;279,4;279,4;279,4;279,4;279,4;279,4;279,4;279,4;279,4;;291,48;291,48
15/10/2013;05 - 06;286,56;309,38;309,38;309,38;309,38;309,38;283,27;309,38;283,27;283,27;283,27;309,38;309,38;309,38;309,38;;499,87;499,87
15/10/2013;06 - 07;307,07;356,96;356,96;356,96;356,96;386,28;288,64;356,96;288,64;288,64;288,64;356,96;356,96;356,96;386,28;;745,85;745,85
