;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT
18/04/2017;03 - 04;202,83;202,76;202,76;202,76;202,76;202,76;202,76;202,76;205,44;205,44;205,44;202,76;202,76;181,49;202,76;202,76;202,76
18/04/2017;04 - 05;206,78;207,82;207,82;207,82;207,82;207,82;200,6;207,82;207,82;207,82;207,82;207,82;207,82;181,56;207,82;207,82;207,82
18/04/2017;05 - 06;220,61;222,69;222,69;222,69;222,69;222,69;229,91;222,69;222,69;221,88;222,69;222,69;222,69;181,71;222,69;222,69;222,69
18/04/2017;06 - 07;241,74;245,53;245,53;245,53;245,53;296,92;245,53;245,53;245,53;243,74;245,53;245,53;245,53;182,6;296,92;296,92;296,92
18/04/2017;07 - 08;296,26;314,7;314,7;314,7;314,7;314,7;314,7;314,7;283,91;283,91;283,91;283,91;283,91;183,79;314,7;314,7;314,7
18/04/2017;08 - 09;315,82;337,61;337,61;337,61;337,61;337,61;337,61;337,61;337,61;337,61;337,61;337,61;337,61;186,32;337,61;337,61;337,61
18/04/2017;09 - 10;291,79;305,33;305,33;305,33;305,33;305,33;305,33;305,33;305,33;305,33;305,33;305,33;305,33;186,1;305,33;305,33;305,33
18/04/2017;10 - 11;285,32;296,63;296,63;296,63;296,63;296,63;296,63;296,63;296,63;296,63;296,63;296,63;296,63;185,13;296,63;296,63;296,63
18/04/2017;11 - 12;277,07;282,42;282,42;282,42;282,42;315,59;282,42;282,42;282,42;282,42;282,42;282,42;282,42;184,46;315,59;315,59;315,59
18/04/2017;12 - 13;256,46;267,02;267,02;267,02;267,02;282,64;267,02;267,02;261,97;261,97;261,97;261,97;261,97;182,83;282,64;282,64;282,64
18/04/2017;13 - 14;244,71;251,63;251,63;251,63;251,63;265,09;251,63;251,63;251,63;243,52;251,63;251,63;251,63;183,2;265,09;265,09;265,09
18/04/2017;14 - 15;226,86;230,88;230,88;230,88;230,88;230,88;230,88;230,88;230,88;230,88;230,88;230,88;230,88;182,23;230,88;230,88;230,88
18/04/2017;15 - 16;223,29;228,5;228,5;228,5;228,5;228,5;226,34;228,5;228,5;226,34;228,5;228,5;228,5;182,16;228,5;228,5;228,5
18/04/2017;16 - 17;221,65;223,88;223,88;223,88;223,88;223,88;223,88;223,88;223,88;223,88;223,88;223,88;223,88;182,08;223,88;223,88;223,88
18/04/2017;17 - 18;224,55;229,54;229,54;229,54;229,54;229,54;229,46;229,54;229,54;229,46;229,54;229,54;229,54;181,86;229,54;229,54;229,54
18/04/2017;18 - 19;239,06;246,2;246,2;246,2;246,2;246,2;246,2;246,2;244,19;244,19;244,19;244,19;244,19;181,93;246,2;246,2;246,2
18/04/2017;19 - 20;254,01;272,38;272,38;272,38;272,38;272,38;272,38;272,38;258,84;258,84;258,84;258,84;258,84;182,01;272,38;272,38;272,38
18/04/2017;20 - 21;251,55;273,2;273,2;273,2;273,2;273,2;273,2;273,2;249,77;249,77;249,77;249,77;249,77;182,23;273,2;273,2;273,2
18/04/2017;21 - 22;246,94;257,28;257,28;257,28;257,28;257,28;257,28;257,28;257,28;257,28;257,28;257,28;257,28;182,16;257,28;257,28;257,28
18/04/2017;22 - 23;231,54;237,2;237,2;237,2;237,2;237,2;237,2;237,2;237,2;237,2;237,2;237,2;237,2;181,86;237,2;237,2;237,2
18/04/2017;23 - 00;221,35;223,66;223,66;223,66;223,66;223,66;223,66;223,66;223,66;223,66;223,66;223,66;223,66;181,41;223,66;223,66;223,66
19/04/2017;00 - 01;218,09;225,75;225,75;225,75;225,75;225,75;225,75;225,75;225,75;225,75;225,75;225,75;225,75;180,68;225,75;225,75;225,75
19/04/2017;01 - 02;216,16;223,3;223,3;223,3;223,3;223,3;223,3;223,3;223,3;223,3;223,3;223,3;223,3;180,45;223,3;223,3;223,3
19/04/2017;02 - 03;216,38;222,7;222,7;222,7;222,7;222,7;222,7;222,7;222,7;222,7;222,7;222,7;222,7;180,38;222,7;222,7;222,7
19/04/2017;03 - 04;218,39;225,01;225,01;225,01;225,01;225,01;225,01;225,01;225,01;225,01;225,01;225,01;225,01;180,38;225,01;225,01;225,01
19/04/2017;04 - 05;222,85;229,32;229,32;229,32;229,32;229,32;229,32;229,32;229,32;229,32;229,32;228,65;228,65;180,38;229,32;229,32;229,32
19/04/2017;05 - 06;232;236,61;236,61;236,61;236,61;236,61;236,61;236,61;236,54;234,23;236,54;236,54;236,54;180,75;236,61;236,61;236,61
19/04/2017;06 - 07;258,63;289,35;289,35;289,35;289,35;289,35;289,35;289,35;257,44;257,44;257,44;257,44;257,44;181,64;289,35;289,35;289,35
19/04/2017;07 - 08;315,24;348,71;348,71;348,71;348,71;348,71;348,71;348,71;337,55;337,55;337,55;337,55;337,55;185,96;348,71;348,71;348,71
19/04/2017;08 - 09;324,76;359,86;359,86;359,86;359,86;359,86;359,86;359,86;359,86;359,86;359,86;359,86;359,86;186,85;359,86;359,86;359,86
19/04/2017;09 - 10;297,61;324,83;324,83;324,83;324,83;324,83;324,83;324,83;324,83;324,83;324,83;324,83;324,83;187;324,83;324,83;324,83
19/04/2017;10 - 11;273,66;289,87;289,87;289,87;289,87;293,22;289,87;289,87;274,25;274,25;274,25;274,25;274,25;186,26;293,22;293,22;293,22
19/04/2017;11 - 12;258,03;278,19;278,19;278,19;278,19;296,19;278,19;278,19;264,21;264,21;264,21;264,21;264,21;185,73;296,19;296,19;296,19
19/04/2017;12 - 13;255,36;275,96;275,96;275,96;275,96;291,51;275,96;275,96;261,53;261,53;261,53;261,53;261,53;184,84;291,51;291,51;291,51
19/04/2017;13 - 14;249,63;272,32;272,32;272,32;272,32;286,75;272,32;272,32;263,61;263,61;263,61;258,85;258,85;184,25;286,75;286,75;286,75
19/04/2017;14 - 15;238,7;256,4;256,4;256,4;256,4;256,4;256,4;256,4;251,49;248,22;251,49;239,74;239,74;184,99;256,4;256,4;256,4
19/04/2017;15 - 16;235,12;245,98;245,98;245,98;245,98;245,98;245,98;245,98;245,98;238,1;245,98;232,45;232,45;184,77;245,98;245,98;245,98
19/04/2017;16 - 17;237,36;250,89;250,89;250,89;250,89;250,89;250,89;250,89;250,89;242,86;250,89;231,03;231,03;183,95;250,89;250,89;250,89
19/04/2017;17 - 18;246,51;267,78;267,78;267,78;267,78;267,78;267,78;267,78;265,62;265,62;265,62;226,94;226,94;183,21;267,78;267,78;267,78
19/04/2017;18 - 19;259,89;279,9;279,9;279,9;279,9;279,9;279,9;279,9;279,9;279,9;279,9;225,83;225,83;183,5;279,9;279,9;279,9
19/04/2017;19 - 20;256,1;284,96;284,96;284,96;284,96;284,96;284,96;284,96;267,03;267,03;267,03;226,5;226,5;183,28;284,96;284,96;284,96
19/04/2017;20 - 21;246,43;276,7;276,7;276,7;296,86;276,7;296,86;296,86;276,7;276,7;276,7;230,51;230,51;183,65;276,7;276,7;296,86
19/04/2017;21 - 22;245,46;265,92;265,92;265,92;265,92;265,92;265,92;265,92;265,92;265,92;265,92;265,92;265,92;183,58;265,92;265,92;265,92
19/04/2017;22 - 23;233,93;239,81;239,81;239,81;239,81;239,81;245,24;245,24;239,81;239,81;239,81;239,81;239,81;182,46;239,81;239,81;239,81
19/04/2017;23 - 00;222,48;226,94;226,94;226,94;226,94;226,94;226,94;226,94;226,94;226,94;226,94;226,94;226,94;181,79;226,94;226,94;226,94
20/04/2017;00 - 01;214,31;217,22;217,22;217,22;217,22;217,22;217,22;217,22;217,22;217,22;217,22;217,22;217,22;180,17;217,22;217,22;217,22
20/04/2017;01 - 02;212,45;215,58;215,58;215,58;215,58;215,58;215,58;215,58;215,58;215,58;215,58;215,58;215,58;179,87;215,58;215,58;215,58
20/04/2017;02 - 03;212,16;215,65;215,65;215,65;215,65;215,65;215,65;215,65;215,65;215,65;215,65;215,65;215,65;179,8;215,65;215,65;215,65
20/04/2017;03 - 04;212,01;215,58;215,58;215,58;215,58;215,58;215,58;215,58;215,58;215,58;215,58;215,58;215,58;179,72;215,58;215,58;215,58
20/04/2017;04 - 05;213,05;216,03;216,03;216,03;216,03;216,03;216,03;216,03;216,03;216,03;216,03;216,03;216,03;179,65;216,03;216,03;216,03
20/04/2017;05 - 06;215,21;218,18;218,18;218,18;218,18;218,18;218,18;218,18;218,18;218,18;218,18;218,18;218,18;179,8;218,18;218,18;218,18
20/04/2017;06 - 07;225,85;232,47;232,47;232,47;232,47;260,73;232,47;232,47;232,47;232,47;232,47;225,03;225,03;180,39;260,06;260,06;260,06
20/04/2017;07 - 08;253,67;259,32;259,32;259,32;304,99;299,42;259,32;304,99;259,32;259,32;259,32;248,09;248,09;181,21;300,09;300,09;304,99
20/04/2017;08 - 09;256,64;256,12;256,12;256,12;305,52;301,28;256,12;305,52;256,12;256,12;256,12;256,12;256,12;181,51;301,28;301,28;305,52
20/04/2017;09 - 10;236,26;237,6;237,6;237,6;305,29;290,64;237,6;305,29;237,6;237,6;237,6;237,6;237,6;181,29;290,64;290,64;305,29
20/04/2017;10 - 11;227,48;231,13;231,13;231,13;279,33;286,62;231,13;279,33;231,13;231,13;231,13;231,13;231,13;181,14;286,62;286,62;286,62
20/04/2017;11 - 12;223,32;226,59;226,59;226,59;226,59;287,22;226,59;226,59;226,59;226,59;226,59;226,59;226,59;180,91;287,22;287,22;287,22
20/04/2017;12 - 13;219,82;223,91;223,91;223,91;223,91;277,25;223,91;223,91;223,91;223,91;223,91;223,91;223,91;180,69;277,25;336,61;336,61
20/04/2017;13 - 14;218,03;220,71;220,71;220,71;220,71;230,46;220,71;220,71;220,71;220,71;220,71;220,71;220,71;180,62;230,46;304,99;304,99
20/04/2017;14 - 15;216,32;218,48;218,48;218,48;218,48;218,48;218,48;218,48;218,48;218,48;218,48;218,48;218,48;180,62;218,48;218,48;218,48
20/04/2017;15 - 16;214,69;216,99;216,99;216,99;216,99;216,99;216,99;216,99;216,99;216,99;216,99;216,99;216,99;180,62;216,99;216,99;216,99
20/04/2017;16 - 17;214,46;216,84;216,84;216,84;216,84;216,84;216,84;216,84;216,84;216,84;216,84;216,84;216,84;180,54;216,84;216,84;216,84
20/04/2017;17 - 18;214,76;217,14;217,14;217,14;217,14;217,14;217,14;217,14;217,14;217,14;217,14;217,14;217,14;180,47;217,14;217,14;217,14
20/04/2017;18 - 19;213,42;216,1;216,1;216,1;216,1;216,1;216,1;216,1;216,1;216,1;216,1;216,1;216,1;180,47;216,1;216,1;216,1
20/04/2017;19 - 20;212,68;215,43;215,43;215,43;215,43;215,43;215,43;215,43;215,43;215,43;215,43;215,43;215,43;180,62;215,43;215,43;215,43
20/04/2017;20 - 21;212,16;215,06;215,06;215,06;215,06;215,06;215,06;215,06;215,06;215,06;215,06;215,06;215,06;180,84;215,06;215,06;215,06
20/04/2017;21 - 22;213,65;216,1;216,1;216,1;216,1;216,1;216,1;216,1;216,1;216,1;216,1;216,1;216,1;180,99;216,1;216,1;216,1
20/04/2017;22 - 23;208,96;211,12;211,12;211,12;211,12;211,12;211,12;211,12;211,12;211,12;211,12;211,12;211,12;180,91;211,12;211,12;211,12
20/04/2017;23 - 00;202,86;194,45;194,45;194,45;194,45;194,45;194,45;194,45;210;210;210;210;210;180,54;194,45;194,45;194,45
21/04/2017;00 - 01;194,74;160,3;160,3;160,3;160,3;160,3;160,3;160,3;208,2;208,2;208,2;200,32;200,32;166,4;160,3;160,3;160,3
21/04/2017;01 - 02;190,43;148,25;148,25;148,25;148,25;148,25;148,25;148,25;206,79;206,79;206,79;199,28;199,28;164,47;148,25;148,25;148,25
21/04/2017;02 - 03;187,75;146,61;146,61;146,61;146,61;146,61;146,61;146,61;208,2;208,2;208,2;199,13;199,13;161,49;146,61;146,61;146,61
21/04/2017;03 - 04;190,43;151,97;151,97;151,97;151,97;151,97;151,97;151,97;208,35;208,35;208,35;199,05;199,05;161,19;151,97;151,97;151,97
21/04/2017;04 - 05;192,95;164,84;164,84;164,84;164,84;164,84;164,84;164,84;208,72;208,72;208,72;199,2;199,2;164,84;164,84;164,84;164,84
21/04/2017;05 - 06;197,27;173,32;173,32;173,32;173,32;185,96;173,32;173,32;209,99;209,99;209,99;202,25;202,25;173,32;185,96;185,96;185,96
21/04/2017;06 - 07;207,68;175,7;175,7;175,7;175,7;290,18;175,7;175,7;212,74;212,74;212,74;208,28;208,28;175,7;290,18;290,18;290,18
21/04/2017;07 - 08;218,62;214,08;214,08;214,08;214,08;305,2;216,24;216,24;216,24;216,24;216,24;215,87;215,87;181,65;305,2;305,2;305,2
21/04/2017;08 - 09;220,11;216,76;216,76;216,76;216,76;315,99;216,76;216,76;216,76;216,76;216,76;216,76;216,76;182,24;315,99;315,99;315,99
21/04/2017;09 - 10;216,39;199,28;199,28;199,28;199,28;315,39;199,28;199,28;216,01;216,01;216,01;216,01;216,01;182,09;315,39;315,39;315,39
21/04/2017;10 - 11;213,11;180,01;180,01;180,01;180,01;304,16;180,01;180,01;215,72;215,72;215,72;215,72;215,72;180,01;304,16;304,16;304,16
21/04/2017;11 - 12;209,54;166,99;166,99;166,99;166,99;339,79;166,99;166,99;215,34;215,34;215,34;215,34;215,34;178,6;339,79;339,79;339,79
21/04/2017;12 - 13;204,93;163,87;163,87;163,87;163,87;299,92;163,87;163,87;215,05;215,05;215,05;215,05;215,05;177,33;299,92;299,92;299,92
21/04/2017;13 - 14;202,85;153,53;153,53;153,53;153,53;294,34;153,53;153,53;215,49;215,49;215,49;215,49;215,49;176,89;294,34;294,34;294,34
21/04/2017;14 - 15;202,18;150,93;150,93;150,93;150,93;293,08;150,93;150,93;215,12;215,12;215,12;215,12;215,12;175,92;293,08;293,08;293,08
21/04/2017;15 - 16;198,68;137,98;137,98;137,98;137,98;272,4;137,98;137,98;214,15;214,15;214,15;214,15;214,15;174,88;272,4;272,4;272,4
21/04/2017;16 - 17;197,05;119,69;119,69;119,69;119,69;256,26;119,69;119,69;214,23;214,23;214,23;214,23;214,23;174,58;256,26;256,26;256,26
21/04/2017;17 - 18;198,46;134,56;134,56;134,56;134,56;243,09;120,21;134,56;214,08;214,08;214,08;214,08;214,08;174,21;243,09;243,09;243,09
21/04/2017;18 - 19;199,57;141,11;141,11;141,11;141,11;236,77;141,11;141,11;214,08;214,08;214,08;214,08;214,08;174,21;236,77;236,77;236,77
21/04/2017;19 - 20;200,32;144,16;144,16;144,16;144,16;261,39;111,88;144,16;214,08;214,08;214,08;214,08;214,08;174,43;261,39;261,39;261,39
21/04/2017;20 - 21;200,69;155,39;155,39;155,39;155,39;274,56;27,45;155,39;215,12;215,12;215,12;215,12;215,12;174,73;274,56;274,56;274,56
21/04/2017;21 - 22;200,99;148,92;148,92;148,92;148,92;260,5;28,56;148,92;215,57;215,57;215,57;215,57;215,57;174,73;260,5;260,5;260,5
21/04/2017;22 - 23;192,06;31,91;31,91;31,91;31,91;218,39;0,89;31,91;214,08;214,08;214,08;214,08;214,08;174,8;218,39;218,39;218,39
21/04/2017;23 - 00;181,8;12,65;12,65;12,65;12,65;171,23;0,67;12,65;212,52;212,52;212,52;212,52;212,52;174,21;171,23;171,23;171,23
22/04/2017;00 - 01;190,09;27,81;27,81;27,81;27,81;172,54;0,67;6,54;214,04;214,04;214,04;205,93;205,93;175,37;172,54;172,54;172,54
22/04/2017;01 - 02;186;20,08;20,08;20,08;20,08;132,16;0,3;0,3;213,44;213,44;213,44;205,41;205,41;174,55;132,16;132,16;132,16
22/04/2017;02 - 03;180,72;13,98;13,98;13,98;13,98;147,03;0,59;0,59;211,51;211,51;211,51;205,04;205,04;174,25;147,03;147,03;147,03
22/04/2017;03 - 04;181,61;17,48;17,48;17,48;17,48;151,72;0,67;17,48;212,03;212,03;212,03;205,19;205,19;174,1;151,72;151,72;151,72
22/04/2017;04 - 05;181,32;20,97;20,97;20,97;20,97;126,88;0,74;20,97;211,29;211,29;211,29;205,04;205,04;174,03;126,88;126,88;126,88
22/04/2017;05 - 06;183,99;28,19;28,19;28,19;28,19;137,44;20,82;28,19;210,32;210,32;210,32;205,41;205,41;173,88;137,44;137,44;137,44
22/04/2017;06 - 07;182,58;68,35;68,35;68,35;68,35;186,45;68,35;68,35;207,35;207,35;207,35;205,71;205,71;174,18;186,45;186,45;186,45
22/04/2017;07 - 08;189,13;79,73;79,73;79,73;79,73;251,6;79,73;79,73;207,94;207,94;207,94;207,94;207,94;174,7;251,6;251,6;251,6
22/04/2017;08 - 09;196,04;97,35;97,35;97,35;97,35;277,11;97,35;97,35;212,48;212,48;212,48;212,48;212,48;176,48;277,11;277,11;277,11
22/04/2017;09 - 10;199,76;144,35;144,35;144,35;144,35;260,74;100,18;100,18;213,37;213,37;213,37;213,37;213,37;178,04;260,74;260,74;260,74
22/04/2017;10 - 11;199,09;150,6;150,6;150,6;150,6;253,83;70,95;70,95;213,82;213,82;213,82;213,82;213,82;178,64;253,83;253,83;253,83
22/04/2017;11 - 12;196,93;150,97;150,97;150,97;150,97;235,24;67,83;67,83;213,59;213,59;213,59;213,59;213,59;178,56;235,24;235,24;235,24
22/04/2017;12 - 13;194,03;145,47;145,47;145,47;145,47;217,46;67,23;67,23;212,55;212,55;212,55;212,55;212,55;177,97;217,46;217,46;217,46
22/04/2017;13 - 14;191,43;138,93;138,93;138,93;138,93;207,12;60,24;60,24;211,44;211,44;211,44;211,44;211,44;176,78;207,12;207,12;207,12
22/04/2017;14 - 15;188,31;121,97;121,97;121,97;121,97;201,92;37,33;37,33;210,02;210,02;210,02;210,02;210,02;176,11;201,92;201,92;201,92
22/04/2017;15 - 16;189,27;96,01;96,01;96,01;96,01;201,92;52,88;52,88;211,29;211,29;211,29;211,29;211,29;175,37;201,92;201,92;201,92
22/04/2017;16 - 17;188,38;112,52;112,52;112,52;112,52;201,77;67,31;67,31;208,24;208,24;208,98;208,98;208,98;175,29;201,77;201,77;201,77
22/04/2017;17 - 18;192,17;81,73;81,73;81,73;81,73;211,88;79,73;79,73;210,54;210,54;210,54;210,54;210,54;175,52;211,88;211,88;211,88
22/04/2017;18 - 19;196,19;154,62;154,62;154,62;154,62;207,94;154,62;154,62;211,96;211,96;211,96;211,96;211,96;176,41;207,94;207,94;207,94
22/04/2017;19 - 20;199,09;171,13;171,13;171,13;171,13;207,27;171,13;171,13;212,03;212,03;212,03;212,03;212,03;177,3;207,27;207,27;207,27
22/04/2017;20 - 21;203,03;182,21;182,21;182,21;182,21;221,55;182,21;182,21;212,48;212,48;212,48;212,48;212,48;180,57;221,55;221,55;221,55
22/04/2017;21 - 22;202,96;179,98;179,98;179,98;179,98;228,91;179,98;179,98;212,63;212,63;212,63;212,63;212,63;179,98;228,91;228,91;228,91
22/04/2017;22 - 23;202,29;178,49;178,49;178,49;178,49;223,26;178,49;178,49;213;213;213;213;213;178,49;223,26;223,26;223,26
22/04/2017;23 - 00;192,62;151,42;151,42;151,42;151,42;151,42;150,23;151,42;212,18;212,18;212,18;212,18;212,18;176,41;151,42;151,42;151,42
23/04/2017;00 - 01;199,48;179,1;179,1;179,1;179,1;179,1;67,24;67,24;212,87;212,87;212,87;212,87;212,87;179,1;179,1;179,1;179,1
23/04/2017;01 - 02;195,84;175,23;175,23;175,23;175,23;175,23;66,72;66,72;212,42;212,42;212,42;212,42;212,42;175,23;175,23;175,23;175,23
23/04/2017;02 - 03;193,75;170,92;170,92;170,92;170,92;170,92;61,81;61,81;211,46;211,46;211,46;211,16;211,16;174,49;170,92;170,92;170,92
23/04/2017;03 - 04;193,61;176,8;176,8;176,8;176,8;176,8;66,49;66,49;210,79;210,79;210,79;209,89;209,89;176,8;176,8;176,8;176,8
23/04/2017;04 - 05;193,09;177,47;177,47;177,47;177,47;177,47;74,75;74,75;209;209;209;208,11;208,11;177,47;177,47;177,47;177,47
23/04/2017;05 - 06;193,01;176,28;176,28;176,28;176,28;176,28;67,24;67,24;210,04;210,04;210,04;205,88;205,88;176,28;176,28;176,28;176,28
23/04/2017;06 - 07;192,56;148,53;148,53;148,53;148,53;148,53;67,09;148,53;206,25;206,25;206,25;205,95;205,95;174,49;148,53;148,53;148,53
23/04/2017;07 - 08;195,32;178,58;178,58;178,58;178,58;178,58;59,8;178,58;208,18;208,18;208,18;208,18;208,18;178,58;178,58;178,58;178,58
23/04/2017;08 - 09;202,38;199,93;199,93;199,93;199,93;199,93;66,12;199,93;210,19;210,19;210,19;208,48;208,48;180,37;199,93;199,93;199,93
23/04/2017;09 - 10;208,33;212,42;212,42;212,42;212,42;212,42;65,9;212,42;212,42;212,42;212,42;212,42;212,42;180,52;212,42;212,42;212,42
23/04/2017;10 - 11;208,7;212,65;212,65;212,65;212,65;212,65;22,02;212,65;212,65;212,65;212,65;212,65;212,65;180,52;212,65;212,65;212,65
23/04/2017;11 - 12;208,11;212,42;212,42;212,42;212,42;212,42;48,64;67,24;212,42;212,42;212,42;212,42;212,42;180,52;212,42;212,42;212,42
23/04/2017;12 - 13;206,32;210,71;210,71;210,71;210,71;210,71;27,67;60,17;211,9;211,9;211,9;211,9;211,9;180,44;210,71;210,71;210,71
23/04/2017;13 - 14;201,12;201,71;201,71;201,71;201,71;201,71;-56,9;47,97;211,83;211,83;211,83;211,83;211,83;180,37;201,71;201,71;201,71
23/04/2017;14 - 15;196,95;194,5;194,5;194,5;194,5;194,5;-111,79;34,81;211,23;211,23;211,23;211,23;211,23;180,37;194,5;194,5;194,5
23/04/2017;15 - 16;196,95;188,92;188,92;188,92;188,92;188,92;-68,28;0,07;211,31;211,31;211,31;211,31;211,31;180,29;188,92;188,92;188,92
23/04/2017;16 - 17;198,29;196,28;196,28;196,28;196,28;196,28;-1,12;0,15;210,42;210,42;210,42;210,42;210,42;180,29;196,28;196,28;196,28
23/04/2017;17 - 18;201,71;192,04;192,04;192,04;192,04;193,83;56,53;67,31;211,68;211,68;211,68;211,68;211,68;180,37;193,83;193,83;193,83
23/04/2017;18 - 19;204,39;194,57;194,57;194,57;194,57;194,57;156,79;194,57;211,9;211,9;211,9;211,9;211,9;180,52;194,57;194,57;194,57
23/04/2017;19 - 20;215,77;217,85;217,85;217,85;217,85;219,56;227,82;217,85;217,85;217,85;217,85;217,85;217,85;180,66;219,56;219,56;219,56
23/04/2017;20 - 21;221,94;228,56;228,56;228,56;228,56;230,57;228,56;228,56;228,56;224,1;228,56;221,2;221,2;180,74;230,57;230,57;230,57
23/04/2017;21 - 22;226,03;229,53;229,53;229,53;229,53;236,89;229,53;229,53;229,53;229,53;229,53;227,82;227,82;180,89;236,89;236,89;236,89
23/04/2017;22 - 23;222,02;226,26;226,26;226,26;226,26;226,26;226,26;226,26;226,26;226,26;226,26;226,26;226,26;181,11;226,26;226,26;226,26
23/04/2017;23 - 00;216,14;218,15;218,15;218,15;218,15;218,15;218,15;218,15;218,15;218,15;218,15;218,15;218,15;180,81;218,15;218,15;218,15
24/04/2017;00 - 01;212,94;214,73;214,73;214,73;214,73;214,73;214,73;214,73;214,73;214,73;214,73;214,73;214,73;180,81;214,73;214,73;214,73
24/04/2017;01 - 02;208,7;205,66;205,66;205,66;205,66;205,66;205,66;205,66;212,35;212,35;212,35;212,35;212,35;180,74;205,66;205,66;205,66
24/04/2017;02 - 03;207,81;203,94;203,94;203,94;203,94;203,94;203,94;203,94;211,38;211,38;211,38;211,38;211,38;180,74;203,94;203,94;203,94
24/04/2017;03 - 04;206,55;196,95;196,95;196,95;196,95;196,95;196,95;196,95;211,08;211,08;211,08;211,08;211,08;180,81;196,95;196,95;196,95
24/04/2017;04 - 05;205,88;204,24;204,24;204,24;204,24;204,24;204,24;204,24;208,85;208,85;208,85;208,85;208,85;180,89;204,24;204,24;204,24
24/04/2017;05 - 06;216,59;219,64;219,64;219,64;219,64;219,64;217,56;219,64;219,64;217,56;219,64;219,64;219,64;181,04;219,64;219,64;219,64
24/04/2017;06 - 07;230,13;248,57;248,57;248,57;248,57;303,98;218,67;248,57;248,57;218,67;248,57;222,54;222,54;182,23;303,98;303,98;303,98
24/04/2017;07 - 08;270,44;298,11;298,11;298,11;298,11;416,59;223,36;298,11;298,11;223,36;298,11;237,71;237,71;183,27;416,59;416,59;416,59
24/04/2017;08 - 09;277,21;309,93;309,93;309,93;309,93;453,78;223,28;309,93;309,93;223,28;309,93;309,93;309,93;184,38;453,78;453,78;453,78
24/04/2017;09 - 10;252,07;282,49;282,49;282,49;282,49;453,71;236,52;236,52;282,49;218,75;282,49;282,49;282,49;184,31;453,71;453,71;453,71
24/04/2017;10 - 11;241,28;269,03;269,03;269,03;269,03;416,74;178,95;178,95;269,03;216,74;269,03;269,03;269,03;184,01;416,74;416,74;416,74
24/04/2017;11 - 12;234,07;255,56;255,56;255,56;255,56;416,89;95,35;95,35;255,56;216,44;255,56;255,56;255,56;184,31;416,89;416,89;416,89
24/04/2017;12 - 13;229,23;245;245;245;245;374,64;67,46;67,46;245;215,99;245;245;245;184,01;374,64;374,64;374,64
