;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT;FRE
13/12/2016;08 - 09;287,33;297,15;297,15;297,15;362,89;362,89;297,15;362,89;297,15;243,83;243,83;243,83;243,83;243,83;362,89;362,89;362,89;
13/12/2016;09 - 10;267,7;282,95;282,95;282,95;330,24;317,6;282,95;330,24;282,95;239,07;239,07;282,95;282,95;224,35;317,6;317,6;330,24;
13/12/2016;10 - 11;262,2;278,04;278,04;278,04;327,42;278,04;268,6;327,42;278,04;238,85;238,85;278,04;278,04;220,26;278,04;278,04;327,42;
13/12/2016;11 - 12;259,15;272,02;272,02;272,02;327,86;272,02;272,02;327,86;272,02;237,36;237,36;272,02;272,02;223,53;272,02;272,02;327,86;
13/12/2016;12 - 13;260,42;269,64;269,64;269,64;327,49;323,62;269,64;327,49;269,64;237,36;237,36;269,64;269,64;222,34;323,62;323,62;327,49;
13/12/2016;13 - 14;261,98;269,49;269,49;269,49;327,79;324,07;269,49;327,79;269,49;237,29;237,29;269,49;269,49;223,68;324,07;324,07;327,79;
13/12/2016;14 - 15;262,35;271,64;271,64;271,64;327,56;327,56;271,64;327,56;271,64;237,29;237,29;271,64;271,64;219,67;327,56;327,56;327,56;
13/12/2016;15 - 16;265,77;276,92;276,92;276,92;337,38;337,38;276,92;337,38;276,92;237,07;237,07;276,92;276,92;219,67;337,38;337,38;337,38;
13/12/2016;16 - 17;269,79;277,15;277,15;277,15;383,63;343,78;277,15;383,63;277,15;241,97;241,97;244,43;244,43;218,55;343,78;343,78;383,63;
13/12/2016;17 - 18;269,79;281,39;281,39;281,39;362,29;323,85;281,39;362,29;277,82;242,42;242,42;243,54;243,54;218,18;323,85;323,85;362,29;
13/12/2016;18 - 19;265,99;273,58;273,58;273,58;323,55;323,55;273,58;323,55;273,58;241,68;241,68;243,91;243,91;218,4;323,55;323,55;323,55;
13/12/2016;19 - 20;255,14;265,84;265,84;265,84;265,84;265,84;265,84;265,84;265,84;240,26;240,26;243,61;243,61;218,18;265,84;265,84;265,84;
13/12/2016;20 - 21;250,38;258,33;258,33;258,33;258,33;258,33;258,33;258,33;239,89;239,52;239,52;248,37;248,37;217,81;258,33;258,33;258,33;
13/12/2016;21 - 22;244,5;251,27;251,27;251,27;251,27;251,27;251,27;251,27;239,15;239,15;239,15;245,1;245,1;216,62;251,27;251,27;251,27;
13/12/2016;22 - 23;236,77;237,44;237,44;237,44;237,44;237,44;237,44;237,44;237,44;237,44;237,44;237,44;237,44;207,77;237,44;237,44;237,44;
13/12/2016;23 - 00;231,04;231,79;231,79;231,79;231,79;231,79;231,79;231,79;231,79;231,79;231,79;231,79;231,79;206,13;231,79;231,79;231,79;
14/12/2016;00 - 01;230,01;231,28;231,28;231,28;231,28;231,28;231,28;231,28;231,28;231,28;231,28;231,28;231,28;205,54;231,28;231,28;231,28;
14/12/2016;01 - 02;226,74;228,45;228,45;228,45;228,45;228,45;228,45;228,45;228,45;228,45;228,45;228,45;228,45;204,95;228,45;228,45;228,45;
14/12/2016;02 - 03;224,66;226;226;226;226;226;226;226;226;226;226;226;226;204,5;226;226;226;
14/12/2016;03 - 04;227,85;229,71;229,71;229,71;229,71;229,71;229,71;229,71;229,71;229,71;229,71;229,71;229,71;204,28;229,71;229,71;229,71;
14/12/2016;04 - 05;231,42;232,84;232,84;232,84;232,84;232,84;232,84;232,84;232,84;232,84;232,84;232,84;232,84;204,43;232,84;232,84;232,84;
14/12/2016;05 - 06;240,2;247,19;247,19;247,19;247,19;252,62;247,19;247,19;239,46;239,46;239,46;241,76;241,76;205,02;252,62;247,19;247,19;
14/12/2016;06 - 07;256,78;267,57;267,57;267,57;267,57;321,55;267,57;267,57;239,38;239,38;239,38;239,38;239,38;218,48;321,55;321,55;321,55;
14/12/2016;07 - 08;281,4;306,76;306,76;306,76;306,76;335,24;306,76;306,76;284,3;244,81;244,81;251,73;251,73;221,24;335,24;335,24;335,24;
14/12/2016;08 - 09;303,19;319,4;319,4;319,4;368,26;368,26;319,4;368,26;267,79;258,05;248,01;251,65;251,65;222,5;368,26;368,26;368,26;
14/12/2016;09 - 10;286,23;296,34;296,34;296,34;324,31;324,31;296,34;324,31;253,36;253,36;245,11;296,34;296,34;222,65;324,31;324,31;324,31;
14/12/2016;10 - 11;284,97;319,17;319,17;319,17;324,45;324,45;319,17;324,45;250,39;250,39;245,18;319,17;319,17;223,54;324,45;324,45;324,45;
14/12/2016;11 - 12;284,07;303,71;303,71;303,71;335,16;335,16;303,71;335,16;284,67;243,17;243,17;303,71;303,71;222,87;335,16;335,16;335,16;
14/12/2016;12 - 13;284,74;308,91;308,91;308,91;357,84;357,84;308,91;357,84;253,44;241,31;241,31;308,91;308,91;222,57;357,84;357,84;357,84;
14/12/2016;13 - 14;284,59;319,03;319,03;319,03;362,23;362,23;319,03;362,23;244,81;240,79;240,79;319,03;319,03;222,8;362,23;362,23;362,23;
14/12/2016;14 - 15;289,35;319,25;319,25;319,25;361,19;361,19;319,25;361,19;260,95;240,65;240,65;319,25;319,25;223,02;361,19;361,19;361,19;
14/12/2016;15 - 16;319,17;361,64;361,64;361,64;417,78;417,78;361,64;417,78;240,57;240,57;240,57;361,64;361,64;222,5;417,78;417,78;417,78;
14/12/2016;16 - 17;345,72;474,97;474,97;474,97;545,47;545,47;474,97;545,47;253,21;245,78;245,78;251,13;251,13;221,83;545,47;545,47;545,47;
14/12/2016;17 - 18;335,98;554,47;554,47;554,47;554,47;554,47;554,47;554,47;253,06;245,7;245,7;250,31;250,31;221,24;554,47;554,47;554,47;
14/12/2016;18 - 19;317,69;358,36;358,36;358,36;415,25;415,25;358,36;415,25;244,36;244,36;244,36;249,35;249,35;220,64;415,25;415,25;415,25;
14/12/2016;19 - 20;280,65;317,02;317,02;317,02;335,76;335,76;284,74;335,76;243,1;243,1;243,1;248,45;248,45;220,12;335,76;335,76;335,76;
14/12/2016;20 - 21;264;286,31;286,31;286,31;300,58;286,31;269,65;300,58;242,21;242,21;242,21;250,61;250,61;219,3;286,31;286,31;300,58;
14/12/2016;21 - 22;257,75;267,94;267,94;267,94;267,94;267,94;264,81;267,94;241,17;241,17;241,17;248,9;248,9;218,41;267,94;267,94;267,94;
14/12/2016;22 - 23;248,53;257,23;257,23;257,23;257,23;257,23;257,23;257,23;240,57;240,57;240,57;245,11;245,11;205,69;257,23;257,23;257,23;
14/12/2016;23 - 00;240,2;250,16;250,16;250,16;250,16;250,16;248,3;250,16;238,12;238,12;238,12;244,74;244,74;204,8;250,16;250,16;250,16;
15/12/2016;00 - 01;235,69;242,46;242,46;242,46;242,46;242,46;235,91;242,46;235,91;235,91;235,91;242,46;242,46;203,72;242,46;242,46;242,46;
15/12/2016;01 - 02;233,24;234,87;234,87;234,87;234,87;234,87;234,87;234,87;234,87;234,87;234,87;234,87;234,87;203,27;234,87;234,87;234,87;
15/12/2016;02 - 03;233,53;235,24;235,24;235,24;235,24;235,24;235,24;235,24;235,24;235,24;235,24;235,24;235,24;202,98;235,24;235,24;235,24;
15/12/2016;03 - 04;234,05;235,69;235,69;235,69;235,69;235,69;235,69;235,69;235,69;235,69;235,69;235,69;235,69;202,9;235,69;235,69;235,69;
15/12/2016;04 - 05;238,59;250,56;250,56;250,56;250,56;250,56;236,66;250,56;236,66;236,66;236,66;245,28;245,28;202,83;250,56;250,56;250,56;
15/12/2016;05 - 06;245,13;258,44;258,44;258,44;258,44;258,81;238,07;258,44;238,07;238,07;238,07;247,66;247,66;203,35;258,81;258,81;258,81;
15/12/2016;06 - 07;258,81;294,35;294,35;294,35;294,35;334,72;242,9;294,35;284,17;240,67;240,67;251,08;251,08;215,24;334,72;334,72;334,72;
15/12/2016;07 - 08;306,92;438,74;438,74;438,74;483,72;483,72;328,18;483,72;438,74;244,31;244,31;274,35;274,35;217,47;483,72;483,72;483,72;
15/12/2016;08 - 09;325,21;424,54;424,54;424,54;424,54;424,54;353,24;424,54;424,54;245,65;245,65;287,51;287,51;219,48;424,54;424,54;424,54;
15/12/2016;09 - 10;284,76;339,04;339,04;339,04;339,04;339,04;245,06;339,04;339,04;241,86;241,86;339,04;339,04;220,45;339,04;339,04;339,04;
15/12/2016;10 - 11;271,08;308,78;308,78;308,78;336,36;308,78;242,68;336,36;308,78;240,82;240,82;308,78;308,78;220,3;308,78;308,78;336,36;
15/12/2016;11 - 12;274,43;325,21;325,21;325,21;335,17;325,21;243,12;335,17;325,21;240,3;240,3;325,21;325,21;220;325,21;325,21;335,17;
15/12/2016;12 - 13;278,52;358;358;358;358;358;244,69;358;358;239,78;239,78;358;358;219,85;358;358;358;
15/12/2016;13 - 14;274,28;311,75;311,75;311,75;398,81;398,81;245,13;398,81;311,75;239,63;239,63;311,75;311,75;219,41;398,81;398,81;398,81;
15/12/2016;14 - 15;275,02;309,89;309,89;309,89;399,11;399,11;242,16;399,11;309,89;239,26;239,26;309,89;309,89;219,48;399,11;399,11;399,11;
15/12/2016;15 - 16;284,54;373,24;373,24;373,24;437,1;437,1;241,12;437,1;373,24;239,41;239,41;373,24;373,24;218,66;437,1;437,1;437,1;
15/12/2016;16 - 17;282,68;310,49;310,49;310,49;450,26;450,26;244,46;450,26;310,49;242,68;242,68;284,83;284,83;217,92;450,26;450,26;450,26;
15/12/2016;17 - 18;287,44;307,59;307,59;307,59;508,18;497,55;268,85;508,18;307,59;243,64;243,64;267,81;267,81;217,1;497,55;497,55;508,18;
15/12/2016;18 - 19;276,81;288,48;288,48;288,48;427,81;427,81;242,9;427,81;288,48;242,9;242,9;264,98;264,98;217,7;427,81;427,81;427,81;
15/12/2016;19 - 20;263,05;286,77;286,77;286,77;333,24;325,58;241,56;333,24;286,77;241,56;241,56;261,94;261,94;217,33;325,58;325,58;333,24;
15/12/2016;20 - 21;252,42;265,88;265,88;265,88;265,88;265,88;239,33;265,88;265,88;239,33;240,45;258,07;258,07;216,95;265,88;265,88;265,88;
15/12/2016;21 - 22;248,7;257,62;257,62;257,62;257,62;257,62;239,7;257,62;257,62;239,7;239,7;250,71;250,71;216,14;257,62;257,62;257,62;
15/12/2016;22 - 23;242,01;248,25;248,25;248,25;248,25;248,25;237,55;248,25;237,55;237,55;237,55;248,25;248,25;204,98;248,25;248,25;248,25;
15/12/2016;23 - 00;234,57;234,57;234,57;234,57;234,57;234,57;234,57;234,57;234,57;234,57;234,57;234,57;234,57;203,94;234,57;234,57;234,57;
16/12/2016;00 - 01;233,44;233,89;233,89;233,89;233,89;233,89;233,89;233,89;233,89;233,89;233,89;233,89;233,89;199,1;233,89;233,89;233,89;
16/12/2016;01 - 02;230,77;230,99;230,99;230,99;230,99;230,99;230,99;230,99;230,99;230,99;230,99;230,99;230,99;198,72;230,99;230,99;230,99;
16/12/2016;02 - 03;229,35;230,25;230,25;230,25;230,25;230,25;230,25;230,25;230,25;230,25;230,25;230,25;230,25;198,5;230,25;230,25;230,25;
16/12/2016;03 - 04;230,25;230,69;230,69;230,69;230,69;230,69;230,69;230,69;230,69;230,69;230,69;230,69;230,69;198,5;230,69;230,69;230,69;
16/12/2016;04 - 05;234,48;239,69;239,69;239,69;239,69;239,69;234,11;239,69;234,11;234,11;234,11;239,69;239,69;198,65;239,69;239,69;239,69;
16/12/2016;05 - 06;240,65;261,69;261,69;261,69;261,69;261,69;235,6;261,69;235,6;235,6;235,6;242,89;242,89;198,87;261,69;261,69;261,69;
16/12/2016;06 - 07;264,97;331,95;331,95;331,95;331,95;331,95;250,62;331,95;237,31;237,31;237,31;247,64;247,64;210,84;331,95;331,95;331,95;
16/12/2016;07 - 08;297,9;424,06;424,06;424,06;424,06;424,06;279,46;424,06;372,54;240,8;240,8;259,09;259,09;212,7;424,06;424,06;424,06;
16/12/2016;08 - 09;327,27;431,72;431,72;431,72;431,72;431,72;354,25;431,72;431,72;242,96;242,96;288,46;288,46;213,15;431,72;431,72;431,72;
16/12/2016;09 - 10;295;372,39;372,39;372,39;372,39;372,39;294,26;372,39;372,39;240,06;240,06;372,39;372,39;213,37;372,39;372,39;372,39;
16/12/2016;10 - 11;295,08;360,87;360,87;360,87;360,87;360,87;289,65;360,87;360,87;239,39;239,39;360,87;360,87;213,67;360,87;360,87;360,87;
16/12/2016;11 - 12;285,93;359,01;359,01;359,01;367,34;359,01;295,08;367,34;359,01;237,83;237,83;359,01;359,01;213,44;359,01;359,01;367,34;
16/12/2016;12 - 13;296,19;413,36;413,36;413,36;413,36;413,36;300,43;413,36;413,36;237,53;237,53;413,36;413,36;212,92;413,36;413,36;413,36;
16/12/2016;13 - 14;290,39;400,72;400,72;400,72;417,6;400,72;290,84;417,6;400,72;237,23;237,23;400,72;400,72;212,85;400,72;400,72;417,6;
16/12/2016;14 - 15;295,45;391,43;391,43;391,43;391,43;391,43;295,74;391,43;391,43;237,16;237,16;391,43;391,43;212,7;391,43;391,43;391,43;
16/12/2016;15 - 16;296,26;460,2;460,2;460,2;460,2;460,2;290,99;460,2;460,2;236,79;236,79;460,2;460,2;212,55;460,2;460,2;460,2;
16/12/2016;16 - 17;297,53;411,2;411,2;504,06;504,06;504,06;504,06;504,06;504,06;237,01;237,01;411,2;411,2;214,26;504,06;504,06;504,06;
16/12/2016;17 - 18;302,58;301,77;301,77;533,72;533,72;533,72;533,72;533,72;533,72;239,09;239,09;257,68;257,68;213,96;533,72;533,72;533,72;
16/12/2016;18 - 19;290,17;298,64;298,64;398,27;398,27;398,27;398,27;398,27;398,27;239,69;239,69;251,43;251,43;213,89;398,27;398,27;398,27;
16/12/2016;19 - 20;277,6;315,15;315,15;315,15;361,99;315,15;315,15;361,99;315,15;239,47;239,47;251,58;251,58;213,67;315,15;315,15;361,99;
16/12/2016;20 - 21;261,92;288,61;288,61;288,61;288,61;288,61;288,61;288,61;288,61;238,35;238,35;251,06;251,06;213,15;288,61;288,61;288,61;
16/12/2016;21 - 22;256,19;280,06;280,06;280,06;280,06;280,06;280,06;280,06;280,06;237,38;237,38;247,35;247,35;212,48;280,06;280,06;280,06;
16/12/2016;22 - 23;249,65;264,45;264,45;264,45;264,45;264,45;264,45;264,45;238,05;238,05;238,05;246,53;246,53;201,25;264,45;264,45;264,45;
16/12/2016;23 - 00;242,96;258,05;258,05;258,05;258,05;258,05;258,05;258,05;237,01;237,01;237,01;246,6;246,6;200,66;258,05;258,05;258,05;
17/12/2016;00 - 01;238,39;258,91;258,91;258,91;258,91;258,91;258,91;258,91;234,01;234,01;234,01;237,8;237,8;197,88;258,91;258,91;258,91;
17/12/2016;01 - 02;234,9;252;252;252;252;252;252;252;232,82;232,82;232,82;237,28;237,28;197,43;252;252;252;
17/12/2016;02 - 03;233,49;245,31;245,31;245,31;245,31;245,31;245,31;245,31;233,26;233,26;233,26;236,16;236,16;197,21;245,31;245,31;245,31;
17/12/2016;03 - 04;232,82;235,2;235,2;235,2;235,2;235,2;235,2;235,2;234,16;234,16;234,16;234,16;234,16;196,99;235,2;235,2;235,2;
17/12/2016;04 - 05;232,97;239,73;239,73;239,73;239,73;239,73;239,73;239,73;233,41;233,41;233,41;233,41;233,41;196,91;239,73;239,73;239,73;
17/12/2016;05 - 06;234,97;250,66;250,66;250,66;250,66;250,66;250,66;250,66;233,78;233,78;233,78;233,78;233,78;196,99;250,66;250,66;250,66;
17/12/2016;06 - 07;236,24;252,96;252,96;252,96;252,96;252,96;252,96;252,96;234,97;234,97;234,97;234,97;234,97;197,58;252,96;252,96;252,96;
17/12/2016;07 - 08;237,57;250,21;250,21;250,21;250,21;250,21;250,21;250,21;236,16;236,16;236,16;236,83;236,83;197,95;250,21;250,21;250,21;
17/12/2016;08 - 09;242,41;259,35;259,35;259,35;259,35;259,35;259,35;259,35;242,26;237,65;237,65;239,88;239,88;198,18;259,35;259,35;259,35;
17/12/2016;09 - 10;250,29;269,02;269,02;269,02;273,48;269,02;269,02;273,48;269,02;237,13;235,2;269,02;269,02;198,55;269,02;273,48;273,48;
17/12/2016;10 - 11;251,1;270,06;270,06;270,06;288,64;270,06;268,72;288,64;270,06;237,5;235,49;270,06;270,06;199,37;270,06;288,64;288,64;
17/12/2016;11 - 12;250,58;270,06;270,06;270,06;292,06;270,06;268,42;292,06;270,06;237,5;235,72;270,06;270,06;199,59;270,06;292,06;292,06;
17/12/2016;12 - 13;244,86;264,63;264,63;264,63;273,18;264,63;246,35;273,18;264,63;237,05;235,57;264,63;264,63;199,52;264,63;273,18;273,18;
17/12/2016;13 - 14;242,18;258,17;258,17;258,17;258,17;258,17;236,83;258,17;258,17;236,83;235,42;258,17;258,17;199,66;258,17;258,17;258,17;
17/12/2016;14 - 15;243,22;260,17;260,17;260,17;260,17;260,17;241,29;260,17;260,17;236,76;235,34;260,17;260,17;199,89;260,17;260,17;260,17;
17/12/2016;15 - 16;247,98;270,65;270,65;270,65;273,63;270,65;236,76;273,63;270,65;236,76;235,49;270,65;270,65;200,11;270,65;270,65;273,63;
17/12/2016;16 - 17;256,16;280,39;280,39;280,39;329,01;280,39;248,28;329,01;280,39;237,43;236,09;280,39;280,39;200,04;280,39;280,39;329,01;
17/12/2016;17 - 18;258,61;287,38;287,38;287,38;316,74;287,38;252,44;316,74;287,38;239,43;239,43;241,74;241,74;200,18;287,38;287,38;316,74;
17/12/2016;18 - 19;252,07;273,92;273,92;273,92;273,92;273,92;238,91;273,92;273,92;238,91;238,91;240,85;240,85;200,04;273,92;273,92;273,92;
17/12/2016;19 - 20;244,64;264,26;264,26;264,26;264,26;264,26;237,87;264,26;264,26;237,87;237,87;238,91;238,91;199,74;264,26;264,26;264,26;
17/12/2016;20 - 21;237,2;250,29;250,29;250,29;250,29;250,29;236,01;250,29;250,29;236,01;236,01;237,5;237,5;199,37;250,29;250,29;250,29;
17/12/2016;21 - 22;235,2;249,54;249,54;249,54;249,54;249,54;233,11;249,54;249,54;233,11;233,11;236,91;236,91;198,77;249,54;249,54;249,54;
17/12/2016;22 - 23;231,11;238,47;238,47;238,47;238,47;238,47;231,26;238,47;231,26;231,26;231,26;234,23;234,23;198,92;238,47;238,47;238,47;
17/12/2016;23 - 00;226,05;227,02;227,02;227,02;227,02;227,02;227,02;227,02;227,02;227,02;227,02;227,02;227,02;198,33;227,02;227,02;227,02;
18/12/2016;00 - 01;217,19;220,98;220,98;220,98;220,98;220,98;77,97;220,98;220,98;220,98;220,98;220,98;220,98;198,09;220,98;220,98;220,98;
18/12/2016;01 - 02;210,65;214,07;214,07;214,07;214,07;214,07;214,07;214,07;214,07;214,07;214,07;214,07;214,07;197,49;214,07;214,07;214,07;
18/12/2016;02 - 03;210,5;213,92;213,92;213,92;213,92;213,92;213,92;213,92;213,92;213,92;213,92;213,92;213,92;197,2;213,92;213,92;213,92;
18/12/2016;03 - 04;209,09;213,1;213,1;213,1;213,1;213,1;213,1;213,1;213,1;213,1;213,1;213,1;213,1;197,12;213,1;213,1;213,1;
18/12/2016;04 - 05;211,99;215,63;215,63;215,63;215,63;215,63;215,63;215,63;215,63;215,63;215,63;215,63;215,63;197,12;215,63;215,63;215,63;
18/12/2016;05 - 06;217,19;220,83;220,83;220,83;220,83;220,83;220,83;220,83;220,83;220,83;220,83;220,83;220,83;197,12;220,83;220,83;220,83;
18/12/2016;06 - 07;223,44;224,18;224,18;224,18;224,18;224,18;224,18;224,18;224,18;224,18;224,18;224,18;224,18;197,49;224,18;224,18;224,18;
18/12/2016;07 - 08;227,75;228,56;228,56;228,56;228,56;228,56;228,56;228,56;228,56;228,56;228,56;228,56;228,56;197,87;228,56;228,56;228,56;
18/12/2016;08 - 09;231,69;232,73;232,73;232,73;232,73;232,73;232,73;232,73;232,73;232,73;232,73;232,73;232,73;198,76;232,73;232,73;232,73;
18/12/2016;09 - 10;238,23;248,04;248,04;248,04;248,04;248,04;247,96;248,04;236,07;236,07;235,11;248,04;248,04;199,43;248,04;248,04;248,04;
18/12/2016;10 - 11;242,46;256,29;256,29;256,29;256,29;256,29;256,29;256,29;237,34;237,34;235,55;256,29;256,29;200,25;256,29;256,29;256,29;
18/12/2016;11 - 12;244,92;259,71;259,71;259,71;259,71;259,71;259,71;259,71;248,49;237,48;235,92;259,71;259,71;201,21;259,71;259,71;259,71;
18/12/2016;12 - 13;245,21;259,11;259,11;259,11;259,11;259,11;259,11;259,11;249,15;237,48;235,92;259,11;259,11;201,73;259,11;259,11;259,11;
18/12/2016;13 - 14;244,4;258,97;258,97;258,97;258,97;258,97;258,97;258,97;237,04;237,04;235,7;256,22;256,22;202,4;258,97;258,97;258,97;
18/12/2016;14 - 15;243,8;256,51;256,51;256,51;256,51;256,51;256,51;256,51;237,34;237,11;235,85;253,09;253,09;203,07;256,51;256,51;256,51;
18/12/2016;15 - 16;248,41;261,27;261,27;261,27;261,27;261,27;261,27;261,27;261,27;237,34;236,07;251,09;251,09;203,37;261,27;261,27;261,27;
18/12/2016;16 - 17;255,77;271,9;271,9;271,9;298,51;271,9;271,9;298,51;271,9;237,63;236,37;251,31;251,31;203;271,9;271,9;298,51;
18/12/2016;17 - 18;259,04;273,98;273,98;273,98;352,84;273,98;273,98;352,84;273,98;238,6;238,6;238,6;238,6;202,92;273,98;273,98;352,84;
18/12/2016;18 - 19;255,17;271,6;271,6;271,6;335,23;271,6;271,6;335,23;271,6;238,38;238,38;237,93;237,93;202,47;271,6;271,6;335,23;
18/12/2016;19 - 20;250,94;267,44;267,44;267,44;283,79;267,44;267,44;283,79;267,44;238,23;238,23;238,23;238,23;202,4;267,44;267,44;283,79;
18/12/2016;20 - 21;246,18;259,56;259,56;259,56;263,35;259,56;259,56;263,35;248,78;237,86;237,86;237,86;237,86;202,1;259,56;259,56;263,35;
18/12/2016;21 - 22;243,36;255,4;255,4;255,4;255,4;255,4;255,4;255,4;255,4;236,96;236,96;236,96;236,96;201,66;255,4;255,4;255,4;
18/12/2016;22 - 23;238,67;249,6;249,6;249,6;249,6;249,6;249,6;249,6;235,77;235,77;235,77;233,99;233,99;202,18;249,6;249,6;249,6;
18/12/2016;23 - 00;229,61;230,2;230,2;230,2;230,2;230,2;230,2;230,2;230,2;230,2;230,2;229,38;229,38;200,84;230,2;230,2;230,2;
19/12/2016;00 - 01;226,71;227,08;227,08;227,08;227,08;227,08;227,08;227,08;227,08;227,08;227,08;227,08;227,08;205;227,08;227,08;227,08;
19/12/2016;01 - 02;224,63;225;225;225;225;225;225;225;225;225;225;225;225;204,11;225;225;225;
19/12/2016;02 - 03;223,66;224,33;224,33;224,33;224,33;224,33;224,33;224,33;224,33;224,33;224,33;224,33;224,33;203,44;224,33;224,33;224,33;
19/12/2016;03 - 04;224,48;224,92;224,92;224,92;224,92;224,92;224,92;224,92;224,92;224,92;224,92;224,92;224,92;202,92;224,92;224,92;224,92;
19/12/2016;04 - 05;227,67;228,49;228,49;228,49;228,49;228,49;228,49;228,49;228,49;228,49;228,49;228,49;228,49;202,55;228,49;228,49;228,49;
19/12/2016;05 - 06;234,44;235,4;235,4;235,4;235,4;235,4;235,4;235,4;235,4;235,4;235,4;235,4;235,4;203;235,4;235,4;235,4;
19/12/2016;06 - 07;244,77;257,33;257,33;257,33;257,33;257,33;257,33;257,33;237,34;237,34;237,34;237,34;237,34;215,04;257,33;257,33;257,33;
19/12/2016;07 - 08;268,63;283,12;283,12;283,12;292,79;292,79;283,12;292,79;283,12;239,94;239,94;239,94;239,94;224,7;292,79;292,79;292,79;
19/12/2016;08 - 09;270,34;282,08;282,08;282,08;312,33;312,33;282,08;312,33;282,08;240,68;240,68;240,68;240,68;230,05;312,33;312,33;312,33;
19/12/2016;09 - 10;256,88;267,29;267,29;267,29;278,59;267,29;267,29;278,59;267,29;239,57;239,57;239,57;239,57;231,61;267,29;267,29;278,59;
19/12/2016;10 - 11;249,97;260,01;260,01;260,01;278,51;260,01;260,01;278,51;260,01;238,23;238,23;238,23;238,23;220,17;260,01;260,01;278,51;
19/12/2016;11 - 12;248,04;257,93;257,93;257,93;257,93;257,93;257,93;257,93;257,93;237,93;237,93;237,93;237,93;220,76;257,93;257,93;257,93;
19/12/2016;12 - 13;251,46;263,87;263,87;263,87;278,51;269,52;263,87;278,51;263,87;238,15;238,15;238,15;238,15;220,17;269,52;269,52;278,51;
19/12/2016;13 - 14;251,98;262,46;262,46;262,46;288,92;269,07;262,46;288,92;262,46;238,38;238,38;238,38;238,38;221,58;269,07;269,07;288,92;
19/12/2016;14 - 15;253,61;264,32;264,32;264,32;288,55;279,93;264,32;288,55;264,32;238,52;238,52;238,52;238,52;222,02;279,93;279,93;288,55;
19/12/2016;15 - 16;260,68;274,95;274,95;274,95;297,99;297,77;274,95;297,99;274,95;238,75;238,75;238,75;238,75;221,95;297,77;297,77;297,99;
19/12/2016;16 - 17;264,32;274,58;274,58;274,58;459,81;274,58;274,58;459,81;274,58;239,27;239,27;239,27;239,27;220,02;274,58;274,58;459,81;
