;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT
16/02/2018;13 - 14;261,62;259,23;259,23;259,23;259,23;328,06;259,23;259,23;259,23;259,23;259,23;259,23;259,23;259,23;328,06;328,06;328,06
16/02/2018;14 - 15;259,38;256,4;256,4;256,4;256,4;328,14;256,4;256,4;256,4;256,4;256,4;256,4;256,4;256,4;328,14;328,14;328,14
16/02/2018;15 - 16;261,09;260,28;260,28;260,28;260,28;322,77;260,28;260,28;260,28;260,28;260,28;260,28;260,28;260,28;322,77;322,77;322,77
16/02/2018;16 - 17;273,46;265,41;265,41;265,41;265,41;349,29;265,41;265,41;265,41;265,41;265,41;265,41;265,41;265,41;349,29;349,29;349,29
16/02/2018;17 - 18;342,29;321,43;321,43;321,43;321,43;371,49;321,43;321,43;321,43;321,43;321,43;321,43;321,43;321,43;371,49;371,49;371,49
16/02/2018;18 - 19;363,37;365,38;365,38;365,38;365,38;365,38;365,38;365,38;365,38;365,38;365,38;365,38;365,38;365,38;365,38;365,38;365,38
16/02/2018;19 - 20;291,34;293,42;293,42;293,42;293,42;293,42;293,42;293,42;293,42;293,42;293,42;293,42;293,42;293,42;293,42;293,42;293,42
16/02/2018;20 - 21;266,98;266,76;266,76;266,76;266,76;266,76;266,76;266,76;266,76;266,76;266,76;266,76;266,76;266,76;266,76;266,76;266,76
16/02/2018;21 - 22;260,5;260,13;260,13;260,13;260,13;260,13;260,13;260,13;260,13;260,13;260,13;260,13;260,13;260,13;260,13;260,13;260,13
16/02/2018;22 - 23;250,22;250,07;250,07;250,07;250,07;250,07;250,07;250,07;250,07;250,07;250,07;250,07;250,07;250,07;250,07;250,07;250,07
16/02/2018;23 - 00;245,6;245,53;245,53;245,53;245,53;245,53;245,53;245,53;245,53;245,53;245,53;245,53;245,53;245,53;245,53;245,53;245,53
17/02/2018;00 - 01;258,23;258,23;258,23;258,23;258,23;258,23;258,23;258,23;258,23;258,23;258,23;258,23;258,23;258,23;258,23;258,23;258,23
17/02/2018;01 - 02;253,02;253,02;253,02;253,02;253,02;253,02;253,02;253,02;253,02;253,02;253,02;253,02;253,02;253,02;253,02;253,02;253,02
17/02/2018;02 - 03;253,02;253,02;253,02;253,02;253,02;253,02;253,02;253,02;253,02;253,02;253,02;253,02;253,02;253,02;253,02;253,02;253,02
17/02/2018;03 - 04;250,34;250,34;250,34;250,34;250,34;250,34;250,34;250,34;250,34;250,34;250,34;250,34;250,34;250,34;250,34;250,34;250,34
17/02/2018;04 - 05;250,41;250,41;250,41;250,41;250,41;250,41;250,41;250,41;250,41;250,41;250,41;250,41;250,41;250,41;250,41;250,41;250,41
17/02/2018;05 - 06;252,2;252,2;252,2;252,2;252,2;252,2;252,2;252,2;252,2;252,2;252,2;252,2;252,2;252,2;252,2;252,2;252,2
17/02/2018;06 - 07;257,64;257,64;257,64;257,64;257,64;257,64;257,64;257,64;257,64;257,64;257,64;257,64;257,64;257,64;257,64;257,64;257,64
17/02/2018;07 - 08;264,34;264,34;264,34;264,34;264,34;264,34;264,34;264,34;264,34;264,34;264,34;264,34;264,34;264,34;264,34;264,34;264,34
17/02/2018;08 - 09;274,84;274,84;274,84;274,84;274,84;274,84;274,84;274,84;274,84;274,84;274,84;274,84;274,84;274,84;274,84;274,84;274,84
17/02/2018;09 - 10;302,85;302,85;302,85;302,85;302,85;302,85;302,85;302,85;302,85;302,85;302,85;302,85;302,85;302,85;302,85;302,85;302,85
17/02/2018;10 - 11;332,19;332,19;332,19;332,19;332,19;332,19;332,19;332,19;332,19;332,19;332,19;332,19;332,19;332,19;332,19;332,19;332,19
17/02/2018;11 - 12;315,81;315,81;315,81;315,81;315,81;315,81;315,81;315,81;315,81;315,81;315,81;315,81;315,81;315,81;315,81;315,81;315,81
17/02/2018;12 - 13;302,7;302,7;302,7;302,7;302,7;302,7;302,7;302,7;302,7;302,7;302,7;302,7;302,7;302,7;302,7;302,7;302,7
17/02/2018;13 - 14;283,11;283,11;283,11;283,11;283,11;283,11;283,11;283,11;283,11;283,11;283,11;283,11;283,11;283,11;283,11;283,11;283,11
17/02/2018;14 - 15;267,92;267,92;267,92;267,92;267,92;267,92;267,92;267,92;267,92;267,92;267,92;267,92;267,92;267,92;267,92;267,92;267,92
17/02/2018;15 - 16;267,47;267,62;267,62;267,62;267,62;267,62;267,62;267,62;267,17;267,17;267,17;267,62;267,62;267,62;267,62;267,62;267,62
17/02/2018;16 - 17;282,96;286,91;286,91;286,91;286,91;286,91;286,91;286,91;277,67;277,67;277,67;286,91;286,91;286,91;286,91;286,91;286,91
17/02/2018;17 - 18;333,91;335,1;335,1;335,1;335,1;335,1;335,1;335,1;324,37;324,37;324,37;335,1;335,1;335,1;335,1;335,1;335,1
17/02/2018;18 - 19;369,51;370,7;370,7;370,7;370,7;370,7;370,7;370,7;358,86;358,86;358,86;370,7;370,7;370,7;370,7;370,7;370,7
17/02/2018;19 - 20;352,38;352,38;352,38;352,38;352,38;352,38;352,38;352,38;352,38;352,38;352,38;352,38;352,38;352,38;352,38;352,38;352,38
17/02/2018;20 - 21;290,48;290,26;290,26;290,26;293,98;290,26;293,98;293,98;290,26;290,26;290,26;290,26;290,26;290,26;290,26;293,98;293,98
17/02/2018;21 - 22;280,8;280,73;280,73;280,73;280,73;280,73;280,73;280,73;280,73;280,73;280,73;280,73;280,73;280,73;280,73;280,73;280,73
17/02/2018;22 - 23;267,1;267,02;267,02;267,02;267,02;267,02;267,02;267,02;267,02;267,02;267,02;267,02;267,02;267,02;267,02;267,02;267,02
17/02/2018;23 - 00;259,87;259,8;259,8;259,8;259,8;259,8;259,8;259,8;259,8;259,8;259,8;259,8;259,8;259,8;259,8;259,8;259,8
18/02/2018;00 - 01;259,97;259,97;259,97;259,97;259,97;259,97;259,97;259,97;259,97;259,97;259,97;259,97;259,97;259,97;259,97;259,97;259,97
18/02/2018;01 - 02;259,3;259,3;259,3;259,3;259,3;259,3;259,3;259,3;259,3;259,3;259,3;259,3;259,3;259,3;259,3;259,3;259,3
18/02/2018;02 - 03;253,05;253,05;253,05;253,05;253,05;253,05;253,05;253,05;253,05;253,05;253,05;253,05;253,05;253,05;253,05;253,05;253,05
18/02/2018;03 - 04;252,38;252,38;252,38;252,38;252,38;252,38;252,38;252,38;252,38;252,38;252,38;252,38;252,38;252,38;252,38;252,38;252,38
18/02/2018;04 - 05;251,93;251,93;251,93;251,93;251,93;251,93;251,93;251,93;251,93;251,93;251,93;251,93;251,93;251,93;251,93;251,93;251,93
18/02/2018;05 - 06;253,12;253,12;253,12;253,12;253,12;253,12;253,12;253,12;253,12;253,12;253,12;253,12;253,12;253,12;253,12;253,12;253,12
18/02/2018;06 - 07;249,55;249,55;249,55;249,55;249,55;249,55;249,55;249,55;249,55;249,55;249,55;249,55;249,55;249,55;249,55;249,55;249,55
18/02/2018;07 - 08;249,92;249,92;249,92;249,92;249,92;249,92;249,92;249,92;249,92;249,92;249,92;249,92;249,92;249,92;249,92;249,92;249,92
18/02/2018;08 - 09;254,91;254,91;254,91;254,91;254,91;254,91;254,91;254,91;254,91;254,91;254,91;254,91;254,91;254,91;254,91;254,91;254,91
18/02/2018;09 - 10;263,77;263,77;263,77;263,77;263,77;263,77;263,77;263,77;263,77;263,77;263,77;263,77;263,77;263,77;263,77;263,77;263,77
18/02/2018;10 - 11;266,23;266,23;266,23;266,23;266,23;266,23;266,23;266,23;266,23;266,23;266,23;266,23;266,23;266,23;266,23;266,23;266,23
18/02/2018;11 - 12;267,87;267,87;267,87;267,87;267,87;267,87;267,87;267,87;267,87;267,87;267,87;267,87;267,87;267,87;267,87;267,87;267,87
18/02/2018;12 - 13;258,49;258,49;258,49;258,49;258,49;258,49;258,49;258,49;258,49;258,49;258,49;258,49;258,49;258,49;258,49;258,49;258,49
18/02/2018;13 - 14;260,64;260,65;260,65;260,65;260,65;260,65;260,65;260,65;260,65;260,65;260,65;260,65;260,65;260,65;260,65;260,65;260,65
18/02/2018;14 - 15;256,03;256,03;256,03;256,03;256,03;256,03;256,03;256,03;256,03;256,03;256,03;256,03;256,03;256,03;256,03;256,03;256,03
18/02/2018;15 - 16;260,2;260,2;260,2;260,2;260,2;260,2;260,2;260,2;260,2;260,2;260,2;260,2;260,2;260,2;260,2;260,2;260,2
18/02/2018;16 - 17;269,88;269,88;269,88;269,88;269,88;269,88;269,88;269,88;269,88;269,88;269,88;269,88;269,88;269,88;269,88;269,88;269,88
18/02/2018;17 - 18;307,93;307,93;307,93;307,93;307,93;307,93;307,93;307,93;307,93;307,93;307,93;307,93;307,93;307,93;307,93;307,93;307,93
18/02/2018;18 - 19;353,36;353,36;353,36;353,36;353,36;353,36;353,36;353,36;353,36;353,36;353,36;353,36;353,36;353,36;353,36;353,36;353,36
18/02/2018;19 - 20;327,97;327,97;327,97;327,97;327,97;327,97;327,97;327,97;327,97;327,97;327,97;327,97;327,97;327,97;327,97;327,97;327,97
18/02/2018;20 - 21;297,88;297,88;297,88;297,88;297,88;297,88;297,88;297,88;297,88;297,88;297,88;297,88;297,88;297,88;297,88;297,88;297,88
18/02/2018;21 - 22;275,24;275,24;275,24;275,24;275,24;275,24;275,24;275,24;275,24;275,24;275,24;275,24;275,24;275,24;275,24;275,24;275,24
18/02/2018;22 - 23;263,33;263,33;263,33;263,33;263,33;263,33;263,33;263,33;263,33;263,33;263,33;263,33;263,33;263,33;263,33;263,33;263,33
18/02/2018;23 - 00;251,49;251,49;251,49;251,49;251,49;251,49;251,49;251,49;251,49;251,49;251,49;251,49;251,49;251,49;251,49;251,49;251,49
19/02/2018;00 - 01;251,34;251,49;251,49;251,49;251,49;251,49;251,49;251,49;251,49;251,49;251,49;251,49;251,49;251,49;251,49;251,49;251,49
19/02/2018;01 - 02;249,85;249,92;249,92;249,92;249,92;249,92;249,92;249,92;249,92;249,92;249,92;249,92;249,92;249,92;249,92;249,92;249,92
19/02/2018;02 - 03;251,49;251,56;251,56;251,56;251,56;251,56;251,56;251,56;251,56;251,56;251,56;251,56;251,56;251,56;251,56;251,56;251,56
19/02/2018;03 - 04;252,68;252,75;252,75;252,75;252,75;252,75;252,75;252,75;252,75;252,75;252,75;252,75;252,75;252,75;252,75;252,75;252,75
19/02/2018;04 - 05;261,39;261,17;261,17;261,17;261,17;261,17;261,17;261,17;261,17;261,17;261,17;261,17;261,17;261,17;261,17;261,17;261,17
19/02/2018;05 - 06;294,75;280,38;280,38;280,38;280,38;323,8;280,38;280,38;280,38;280,38;280,38;280,38;280,38;280,38;323,8;323,8;323,8
19/02/2018;06 - 07;338,62;352,47;352,47;352,47;352,47;372,72;352,47;352,47;278,22;278,22;278,22;352,47;352,47;352,47;372,72;372,72;372,72
19/02/2018;07 - 08;417,85;431,55;431,55;431,55;431,55;431,55;431,55;431,55;431,55;339,14;339,14;431,55;431,55;431,55;431,55;431,55;431,55
19/02/2018;08 - 09;458,66;456,35;456,35;456,35;456,35;456,35;456,35;456,35;456,35;441,76;441,76;456,35;456,35;456,35;456,35;456,35;456,35
19/02/2018;09 - 10;495,45;458,96;458,96;458,96;458,96;505,73;458,96;458,96;444,29;444,29;444,29;458,96;458,96;458,96;505,73;505,73;505,73
19/02/2018;10 - 11;482,79;444,36;444,36;444,36;444,36;499,25;444,36;444,36;399,53;399,53;399,53;444,36;444,36;444,36;499,25;499,25;499,25
19/02/2018;11 - 12;426,94;432,75;432,75;432,75;432,75;432,75;432,75;432,75;304,21;304,21;304,21;432,75;432,75;432,75;432,75;432,75;432,75
19/02/2018;12 - 13;399,46;403,93;403,93;403,93;403,93;403,93;403,93;403,93;297,43;297,43;297,43;403,93;403,93;403,93;403,93;403,93;403,93
19/02/2018;13 - 14;387,1;392,23;392,23;392,23;392,23;392,23;392,23;392,23;293,19;293,19;293,19;392,23;392,23;392,23;392,23;392,23;392,23
19/02/2018;14 - 15;392,31;393,28;393,28;393,28;396,48;435,05;393,28;396,48;292,15;292,15;292,15;393,28;393,28;393,28;435,05;435,05;435,05
19/02/2018;15 - 16;366,62;351,05;351,05;351,05;392,31;392,31;351,05;392,31;286,86;286,86;286,86;351,05;351,05;351,05;392,31;392,31;392,31
19/02/2018;16 - 17;365,87;370,49;370,49;370,49;370,49;370,49;370,49;370,49;290,51;290,51;290,51;370,49;370,49;370,49;370,49;370,49;370,49
19/02/2018;17 - 18;447,49;446,22;446,22;446,22;446,22;492,84;446,22;446,22;290,73;290,73;290,73;446,22;446,22;446,22;492,84;492,84;492,84
