datetime;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT;FRE
08/01/2015;02 - 03;184,11;182,84;182,84;182,84;182,84;182,84;119,88;182,84;182,84;182,84;182,84;196,68;196,68;196,68;182,84;216,48;216,48;
08/01/2015;03 - 04;182,84;181,87;181,87;181,87;181,87;181,87;111,1;181,87;181,87;181,87;181,87;195,42;195,42;195,42;181,87;216,48;216,48;
08/01/2015;04 - 05;183,44;182,62;182,62;182,62;182,62;182,62;111,62;182,62;182,62;182,62;182,62;195,12;195,12;195,12;182,62;220,2;220,2;
08/01/2015;05 - 06;194,52;193,78;193,78;193,78;193,78;220,72;141,69;193,78;193,78;193,78;193,78;195,57;195,57;195,64;220,72;320,36;320,36;
08/01/2015;06 - 07;205,24;209,78;209,78;209,78;209,78;266,71;194,75;209,78;200,1;200,1;200,1;209,78;209,78;209,78;266,71;335,91;335,91;
08/01/2015;07 - 08;216,1;218,86;218,86;218,86;218,86;277,13;218,86;218,86;205,31;205,31;205,31;218,86;218,86;218,86;277,13;335,76;335,76;
08/01/2015;08 - 09;219,53;220,72;220,72;220,72;220,72;246,76;209,11;220,72;209,11;209,11;209,11;220,72;220,72;220,72;246,76;335,84;335,84;
08/01/2015;09 - 10;218,63;219,68;219,68;219,68;219,68;231,28;210,08;219,68;210,08;210,08;210,08;219,68;219,68;219,68;231,28;335,84;335,84;
08/01/2015;10 - 11;218,86;220,05;220,05;220,05;220,05;228,68;210,97;220,05;210,97;210,97;210,97;220,05;220,05;220,05;228,68;335,76;335,76;
08/01/2015;11 - 12;219,97;221,16;221,16;221,16;221,16;230,99;211,79;221,16;211,79;211,79;211,79;221,16;221,16;221,16;230,99;335,76;335,76;
08/01/2015;12 - 13;220,05;221,16;221,16;221,16;221,16;225,7;211,79;221,16;211,79;211,79;211,79;221,16;221,16;221,16;225,7;335,84;335,84;
08/01/2015;13 - 14;220,64;222,13;222,13;222,13;222,13;230,69;212,83;222,13;212,83;212,83;212,83;222,13;222,13;222,13;230,69;335,76;335,76;
08/01/2015;14 - 15;221,24;224,89;224,89;224,89;224,89;230,62;211,71;224,89;211,71;211,71;211,71;224,89;224,89;224,89;230,62;335,91;335,91;
08/01/2015;15 - 16;223,92;229,42;229,42;229,42;229,42;245,05;210,15;229,42;210,15;210,15;210,15;229,42;229,42;229,42;245,05;335,91;335,91;
08/01/2015;16 - 17;227,71;235,82;235,82;235,82;235,82;244,16;211,56;235,82;211,56;211,56;211,56;235,82;235,82;235,82;244,16;335,99;335,99;
08/01/2015;17 - 18;228,31;238,35;238,35;238,35;238,35;238,35;211,34;238,35;211,34;211,34;211,34;238,35;238,35;238,35;238,35;335,99;335,99;
08/01/2015;18 - 19;223,62;231,06;231,06;231,06;231,06;231,06;208,22;231,06;208,22;208,22;208,22;231,06;231,06;231,06;231,06;335,91;335,91;
08/01/2015;19 - 20;220,27;226;226;226;226;226;206,06;226;206,06;206,06;206,06;226;226;226;226;335,76;335,76;
08/01/2015;20 - 21;212,76;219,08;219,08;219,08;219,08;219,08;204,35;219,08;204,35;204,35;204,35;219,08;219,08;219,08;219,08;335,84;335,84;
08/01/2015;21 - 22;207,62;212,98;212,98;212,98;212,98;218,49;203,23;212,98;203,23;203,23;203,23;212,98;212,98;212,98;218,49;320,66;320,66;
08/01/2015;22 - 23;201,52;203,9;203,9;203,9;203,9;203,9;198,77;203,9;198,77;198,77;198,77;203,9;203,9;203,9;203,9;223,69;223,69;
08/01/2015;23 - 00;194,3;192,81;192,81;192,81;192,81;192,81;118,54;192,81;192,81;192,81;192,81;198,24;198,24;198,24;192,81;220,12;220,12;
09/01/2015;00 - 01;191,56;192,6;192,6;192,6;192,6;192,6;85,92;192,6;192,6;192,6;192,6;194,53;194,53;194,53;192,6;208,82;208,82;
09/01/2015;01 - 02;188,06;188,73;188,73;188,73;188,73;188,73;100,2;188,73;188,73;188,73;188,73;193,71;193,71;193,71;188,73;208,52;208,52;
09/01/2015;02 - 03;186,8;187,24;187,24;187,24;187,24;187,24;83,54;187,24;187,24;187,24;187,24;193,49;193,49;193,49;187,24;208,44;208,44;
09/01/2015;03 - 04;186,72;186,87;186,87;186,87;186,87;186,87;119,03;186,87;186,87;186,87;186,87;193,79;193,79;193,79;186,87;208,44;208,44;
09/01/2015;04 - 05;189,33;189,4;189,4;189,4;189,4;189,4;120,96;189,4;189,4;189,4;189,4;194,23;194,23;194,23;189,4;208,74;208,74;
09/01/2015;05 - 06;196,32;199,96;199,96;199,96;199,96;221,54;148,34;199,96;195,28;192,23;195,28;199,96;199,96;199,96;221,54;320,18;320,18;
09/01/2015;06 - 07;203,16;209,56;209,56;209,56;209,56;262,6;181,22;209,56;198,7;196,76;198,7;209,56;209,56;209,56;262,6;331,78;331,78;
09/01/2015;07 - 08;215,36;217,52;217,52;217,52;217,52;325,24;217,52;217,52;210,75;202,05;210,75;217,52;217,52;217,52;325,24;325,24;325,24;
09/01/2015;08 - 09;219,08;221,02;221,02;221,02;221,02;325,91;204,2;221,02;214,84;204,2;214,84;221,02;221,02;221,02;325,91;331,86;331,86;
09/01/2015;09 - 10;216,33;216,55;216,55;216,55;216,55;275,02;203,68;216,55;216,55;203,68;216,55;216,55;216,55;216,55;275,02;320,63;320,63;
09/01/2015;10 - 11;217,3;221,24;221,24;221,24;221,24;278,67;203,31;221,24;215,29;203,31;215,29;221,24;221,24;221,24;278,67;320,48;320,48;
09/01/2015;11 - 12;217,3;226,59;226,59;226,59;226,59;252,04;202,57;226,59;210,9;202,57;210,9;226,59;226,59;226,59;252,04;320,55;320,55;
09/01/2015;12 - 13;217,15;226,97;226,97;226,97;226,97;246,68;201,97;226,97;208,74;201,97;208,74;226,97;226,97;226,97;246,68;331,86;331,86;
09/01/2015;13 - 14;214,62;222,8;222,8;222,8;222,8;236,34;201,45;222,8;207,63;201,45;207,63;222,8;222,8;222,8;236,34;331,86;331,86;
09/01/2015;14 - 15;212,83;217;217;217;217;284,55;201,08;217;207,63;201,08;207,63;217;217;217;284,55;331,93;331,93;
09/01/2015;15 - 16;213,43;219,23;219,23;219,23;219,23;320,85;201;219,23;207,33;201;207,33;219,23;219,23;219,23;320,85;331,93;331,93;
09/01/2015;16 - 17;216,4;223,84;223,84;223,84;223,84;313,78;201,75;223,84;208,89;201,75;208,89;223,84;223,84;223,84;313,78;331,93;331,93;
09/01/2015;17 - 18;219,45;230,54;230,54;230,54;230,54;284,55;201,97;230,54;208,89;201,97;208,89;230,54;230,54;230,54;284,55;331,93;331,93;
09/01/2015;18 - 19;217,59;227,86;227,86;227,86;227,86;275,1;201,6;227,86;207,33;201,6;207,33;227,86;227,86;227,86;275,1;331,86;331,86;
09/01/2015;19 - 20;213,5;222,5;222,5;222,5;222,5;236,19;201;222,5;205,32;201;205,32;222,5;222,5;222,5;236,19;320,48;320,48;
09/01/2015;20 - 21;207,7;214,62;214,62;214,62;214,62;220,57;200,56;214,62;203,24;200,56;203,24;214,62;214,62;214,62;220,57;331,93;331,93;
09/01/2015;21 - 22;203,68;210,68;210,68;210,68;210,68;221,31;198,55;210,68;201;198,55;201;210,68;210,68;210,68;221,31;320,33;320,33;
09/01/2015;22 - 23;201,3;207,48;207,48;207,48;207,48;207,48;160,98;207,48;196,91;195,43;196,91;207,48;207,48;207,48;207,48;230,76;230,76;
09/01/2015;23 - 00;196,02;198,92;198,92;198,92;198,92;198,92;109,5;198,92;196,69;194,53;196,69;198,92;198,92;198,92;198,92;208,96;208,96;
10/01/2015;00 - 01;195,78;207,09;207,09;207,09;207,09;207,09;163,2;207,09;192,51;192,51;192,51;207,09;207,09;207,09;207,09;212,6;212,6;
10/01/2015;01 - 02;194,3;202,4;202,4;202,4;202,4;202,4;186,56;202,4;191,77;191,77;191,77;202,4;202,4;202,4;202,4;212,22;212,22;
10/01/2015;02 - 03;192,14;201,14;201,14;201,14;201,14;201,14;155,54;201,14;189,68;189,68;189,68;201,14;201,14;201,14;201,14;212;212;
10/01/2015;03 - 04;191,84;204,34;204,34;204,34;204,34;204,34;153,83;204,34;188,49;188,49;188,49;204,34;204,34;204,34;204,34;212,07;212,07;
10/01/2015;04 - 05;192,51;206,12;206,12;206,12;206,12;206,12;162,98;206,12;187,75;187,75;187,75;206,12;206,12;206,12;206,12;333,25;333,25;
10/01/2015;05 - 06;191,25;207,61;207,61;207,61;207,61;207,61;91,35;207,61;188,42;180,98;188,42;207,61;207,61;207,61;207,61;333,55;333,55;
10/01/2015;06 - 07;192,96;208,06;208,06;208,06;208,06;208,06;53,48;208,06;189,31;184,7;189,31;208,06;208,06;208,06;208,06;333,47;333,47;
10/01/2015;07 - 08;196,83;211,48;211,48;211,48;211,48;211,48;69,25;211,48;188,87;188,87;188,87;211,48;211,48;211,48;218,69;333,55;333,55;
10/01/2015;08 - 09;199,73;212,37;212,37;212,37;212,37;212,37;84,43;212,37;192,59;192,59;192,59;212,37;212,37;212,37;220,26;333,62;333,62;
10/01/2015;09 - 10;201,21;212,45;212,45;212,45;212,45;212,45;118,05;212,45;193,78;193,78;193,78;212,45;212,45;212,45;220,55;333,55;333,55;
10/01/2015;10 - 11;202,7;212,6;212,6;212,6;212,6;212,6;117,83;212,6;195,11;194,37;195,11;212,6;212,6;212,6;220,63;333,62;333,62;
10/01/2015;11 - 12;200,92;211,41;211,41;211,41;211,41;211,41;110,31;211,41;195,56;194,37;195,56;211,41;211,41;211,41;220,7;333,62;333,62;
10/01/2015;12 - 13;199,43;210,07;210,07;210,07;210,07;210,07;117,75;210,07;194,74;194,22;194,74;210,07;210,07;210,07;220,7;333,55;333,55;
10/01/2015;13 - 14;198,02;207,98;207,98;207,98;207,98;218,32;110,46;207,98;194,22;194,07;194,22;207,98;207,98;207,98;220,63;333,55;333,55;
10/01/2015;14 - 15;197,72;207,09;207,09;207,09;207,09;222,64;84,95;207,09;194,07;194,07;194,07;207,09;207,09;207,09;222,64;333,47;333,47;
10/01/2015;15 - 16;198,69;207,24;207,24;207,24;207,24;237,59;84,35;207,24;194,89;194,22;194,89;207,24;207,24;207,24;237,59;333,4;333,4;
10/01/2015;16 - 17;200,47;209,25;209,25;209,25;209,25;239,89;105,26;209,25;196,68;194,82;196,68;209,25;209,25;209,25;239,89;333,4;333,4;
10/01/2015;17 - 18;203;210,96;210,96;210,96;210,96;242,42;127,13;210,96;197,49;195,26;197,49;210,96;210,96;210,96;242,42;333,25;333,25;
10/01/2015;18 - 19;200,62;209,02;209,02;209,02;209,02;221,08;140,37;209,02;196,83;195,26;196,83;209,02;209,02;209,02;221,08;221,08;221,08;
10/01/2015;19 - 20;198,09;206,12;206,12;206,12;206,12;213,79;99,97;206,12;195,34;194,89;195,34;206,12;206,12;206,12;213,79;213,79;213,79;
10/01/2015;20 - 21;198,46;207,24;207,24;207,24;207,24;207,24;117,68;207,24;194,45;194,22;194,45;207,24;207,24;207,24;207,24;333,4;333,4;
10/01/2015;21 - 22;196,83;205,6;205,6;205,6;205,6;215,57;85,62;205,6;193,7;193,7;193,7;205,6;205,6;205,6;215,57;227,03;227,03;
10/01/2015;22 - 23;193,85;196,83;196,83;196,83;196,83;207,02;87,85;196,83;193,03;193,03;193,03;196,83;196,83;196,83;207,02;208,5;208,5;
10/01/2015;23 - 00;190,65;189,98;189,98;189,98;189,98;189,98;37,79;189,98;189,98;189,98;189,98;194,15;194,15;196,08;189,98;201,29;201,29;
11/01/2015;00 - 01;184,78;185,74;185,74;185,74;185,74;185,74;0,37;185,74;185,74;185,74;185,74;197,8;197,8;197,8;185,74;212,6;212,6;
11/01/2015;01 - 02;179,2;180,17;180,17;180,17;180,17;180,17;-15,32;180,17;180,17;180,17;180,17;196,83;196,83;196,83;180,17;212,23;212,23;
11/01/2015;02 - 03;177,19;178,75;178,75;178,75;178,75;178,75;-30,57;178,75;178,75;178,75;178,75;195,94;195,94;195,94;178,75;212;212;
11/01/2015;03 - 04;172,73;174,36;174,36;174,36;174,36;174,36;-37,64;174,36;174,36;174,36;174,36;195,94;195,94;195,94;174,36;174,36;174,36;
11/01/2015;04 - 05;173,69;175,26;175,26;175,26;175,26;175,26;-30,65;175,26;175,26;175,26;175,26;196,31;196,31;196,31;175,26;175,26;175,26;
11/01/2015;05 - 06;175,93;177,86;177,86;177,86;177,86;177,86;-5,5;177,86;177,86;177,86;177,86;196,75;196,75;196,75;177,86;231,12;231,12;
11/01/2015;06 - 07;177,26;177,78;177,78;177,78;177,78;177,78;-0,67;177,78;177,78;177,78;177,78;197,57;197,57;197,57;177,78;333,33;333,33;
11/01/2015;07 - 08;181,58;183,81;183,81;183,81;183,81;183,81;0,37;183,81;183,81;180,91;183,81;196,46;196,46;196,46;183,81;333,33;333,33;
11/01/2015;08 - 09;186,34;187,31;187,31;187,31;187,31;187,31;0,82;187,31;187,31;187,31;187,31;196,75;196,75;196,9;187,31;333,48;333,48;
11/01/2015;09 - 10;192,14;193,03;193,03;193,03;193,03;193,03;30,13;193,03;193,03;192,36;193,03;198,02;198,02;198,02;193,03;333,55;333,55;
11/01/2015;10 - 11;195,04;201,66;201,66;201,66;201,66;201,66;41,73;201,66;195,12;193,41;195,12;201,66;201,66;201,66;201,66;333,63;333,63;
11/01/2015;11 - 12;197,42;207,09;207,09;207,09;207,09;207,09;73,72;207,09;195,94;193,63;195,94;207,09;207,09;207,09;207,09;333,63;333,63;
11/01/2015;12 - 13;197,2;205,68;205,68;205,68;205,68;205,68;64,79;205,68;196,38;193,63;196,38;205,68;205,68;205,68;205,68;333,63;333,63;
11/01/2015;13 - 14;196,23;205,9;205,9;205,9;205,9;205,9;0,82;205,9;196,31;192,44;196,31;205,9;205,9;205,9;205,9;333,63;333,63;
11/01/2015;14 - 15;196,16;205,68;205,68;205,68;205,68;209,77;0,82;205,68;196,53;192,44;196,53;205,68;205,68;205,68;209,77;333,63;333,63;
11/01/2015;15 - 16;198,69;206,8;206,8;206,8;206,8;221,52;1,12;206,8;198,09;192,66;198,09;206,8;206,8;206,8;221,52;333,7;333,7;
11/01/2015;16 - 17;205,08;212,75;212,75;212,75;212,75;230,38;50,06;212,75;200,47;193,26;200,47;212,75;212,75;212,75;230,38;333,77;333,77;
11/01/2015;17 - 18;207,84;215,5;215,5;215,5;215,5;232,46;102,06;215,5;201,14;193,33;201,14;215,5;215,5;215,5;232,46;333,7;333,7;
11/01/2015;18 - 19;208,06;216,47;216,47;216,47;216,47;231,49;92,54;216,47;200,77;193,33;200,77;216,47;216,47;216,47;231,49;333,7;333,7;
11/01/2015;19 - 20;206,5;214,98;214,98;214,98;214,98;221,6;110,69;214,98;199,8;193,41;199,8;214,98;214,98;214,98;221,6;333,7;333,7;
11/01/2015;20 - 21;204,27;212,52;212,52;212,52;212,52;220,48;71,63;212,52;199,58;193,26;199,58;212,52;212,52;212,52;220,48;333,7;333,7;
11/01/2015;21 - 22;201,59;209,47;209,47;209,47;209,47;229,11;69,11;209,47;197,8;192,81;197,8;209,47;209,47;209,47;229,11;333,48;333,48;
11/01/2015;22 - 23;198,84;208,13;208,13;208,13;208,13;221;75,73;208,13;195,71;192,51;195,71;208,13;208,13;208,13;221;230,97;230,97;
11/01/2015;23 - 00;195,19;205,61;205,61;205,61;205,61;213,79;0,89;205,61;193,7;191,7;193,7;205,61;205,61;205,61;213,79;223,83;223,83;
12/01/2015;00 - 01;200,77;211,78;211,78;211,78;211,78;211,78;69,18;211,78;197,35;196,83;197,35;211,78;211,78;211,78;211,78;212,6;212,6;
12/01/2015;01 - 02;199,58;209,03;209,03;209,03;209,03;209,03;21,35;209,03;196,98;196,98;196,98;209,03;209,03;209,03;209,03;209,03;209,03;
12/01/2015;02 - 03;196,75;207,91;207,91;207,91;207,91;207,91;0,67;207,91;195,34;194,08;195,34;207,91;207,91;207,91;207,91;207,91;207,91;
12/01/2015;03 - 04;196,08;208,8;208,8;208,8;208,8;208,8;0,74;208,8;195,49;191,7;195,49;208,8;208,8;208,8;208,8;208,8;208,8;
12/01/2015;04 - 05;197,57;211,85;211,85;211,85;211,85;217,21;0,52;211,85;196,46;191,1;196,46;211,85;211,85;211,85;222,64;222,64;222,64;
12/01/2015;05 - 06;204,12;207,02;207,02;207,02;207,02;351,33;0,82;207,02;199,28;194,45;199,28;207,02;207,02;207,02;345,9;345,9;345,9;
12/01/2015;06 - 07;219,81;219,66;219,66;219,66;219,66;412,55;74,76;219,66;208,06;197,05;208,06;219,66;219,66;219,66;412,55;412,55;412,55;
12/01/2015;07 - 08;255,07;257,3;257,3;257,3;257,3;488,43;126,68;257,3;217,51;198,39;217,51;257,3;257,3;257,3;488,43;488,43;488,43;
12/01/2015;08 - 09;258,2;257,6;257,6;257,6;257,6;488,35;133,3;257,6;257,6;199,58;229,19;257,6;257,6;257,6;488,35;488,35;488,35;
12/01/2015;09 - 10;253,14;253,14;253,14;253,14;253,14;488,28;131,37;253,14;227,03;199,43;227,03;253,14;253,14;253,14;488,28;488,28;488,28;
12/01/2015;10 - 11;236,25;229,41;229,41;229,41;229,41;488,43;131,37;229,41;224,43;199,13;224,43;229,41;229,41;229,41;488,43;488,43;488,43;
12/01/2015;11 - 12;225,76;223,68;223,68;223,68;223,68;488,57;129,51;223,68;220,78;198,61;220,78;223,68;223,68;223,68;488,57;488,57;488,57;
12/01/2015;12 - 13;220,86;218,18;218,18;218,18;218,18;488,5;114,78;218,18;216,84;198,39;216,84;218,18;218,18;218,18;488,5;488,5;488,5;
12/01/2015;13 - 14;220,56;218,62;218,62;218,62;218,62;488,28;108,53;218,62;215,65;198,32;215,65;218,62;218,62;218,62;488,28;488,28;488,28;
12/01/2015;14 - 15;219,14;215,57;215,57;215,57;215,57;488,43;49,32;215,57;214,31;198,17;214,31;215,57;215,57;215,57;488,43;488,43;488,43;
12/01/2015;15 - 16;221,9;219,37;219,37;219,37;219,37;557,9;1,12;219,37;214,9;198,32;214,9;219,37;219,37;219,37;557,9;557,9;557,9;
12/01/2015;16 - 17;224,2;220,93;220,93;220,93;220,93;494,23;116,27;220,93;217,28;198,84;217,28;220,93;220,93;220,93;494,23;494,23;494,23;
12/01/2015;17 - 18;229,19;225,02;225,02;225,02;225,02;488,57;136,43;225,02;215,95;198,99;215,95;225,02;225,02;225,02;488,57;488,57;488,57;
12/01/2015;18 - 19;224,72;222,94;222,94;222,94;222,94;488,35;132,86;222,94;214,38;198,69;214,38;222,94;222,94;222,94;488,35;488,35;488,35;
12/01/2015;19 - 20;215,35;215,2;215,2;215,2;215,2;336,15;124,82;215,2;209,99;198,54;209,99;215,2;215,2;215,2;336,15;336,15;336,15;
12/01/2015;20 - 21;207,69;210,22;210,22;210,22;210,22;224,87;116,64;210,22;206,57;198,09;206,57;210,22;210,22;210,22;224,87;335,78;335,78;
12/01/2015;21 - 22;205,08;206,8;206,8;206,8;206,8;235,21;103,47;206,8;203,3;197,57;203,3;206,8;206,8;206,8;235,21;335,56;335,56;
12/01/2015;22 - 23;201,74;205,53;205,53;205,53;205,53;221,3;110,91;205,53;201,44;197,13;201,44;205,53;205,53;205,53;221,3;223,68;223,68;
12/01/2015;23 - 00;196,53;196,38;196,38;196,38;196,38;196,38;67,69;67,69;196,38;196,38;196,38;199,8;199,8;199,8;196,38;223,38;223,38;
13/01/2015;00 - 01;195,34;209,18;209,18;209,18;209,18;209,18;68,96;68,96;190,43;190,43;190,43;209,18;209,18;209,18;209,18;209,18;209,18;
13/01/2015;01 - 02;193,93;207,61;207,61;207,61;207,61;207,61;77,51;77,51;189,46;189,46;189,46;207,61;207,61;207,61;207,61;208,66;208,66;
13/01/2015;02 - 03;193,55;207,32;207,32;207,32;207,32;207,32;83,02;83,02;188,79;188,79;188,79;207,32;207,32;207,32;207,32;208,58;208,58;
13/01/2015;03 - 04;193,03;208,43;208,43;208,43;208,43;208,43;118,28;208,43;186,27;186,27;186,27;208,43;208,43;208,43;208,43;208,43;208,43;
13/01/2015;04 - 05;195,12;215,35;215,35;215,35;215,35;215,35;132,48;215,35;185,89;185,89;185,89;215,35;215,35;215,35;215,35;215,87;215,87;
13/01/2015;05 - 06;201,59;222,27;222,27;222,27;222,27;298,37;148,18;222,27;188,87;188,87;188,87;222,27;222,27;222,27;298,37;331,47;331,47;
13/01/2015;06 - 07;220,04;236,85;236,85;236,85;236,85;445,73;156,58;236,85;194,45;194,45;194,45;236,85;236,85;236,85;445,73;445,73;445,73;
13/01/2015;07 - 08;244,06;260,65;260,65;260,65;260,65;480,17;240,79;260,65;199,65;199,65;199,65;260,65;260,65;260,65;480,17;480,17;480,17;
13/01/2015;08 - 09;252,69;265,19;265,19;265,19;265,19;480,09;240,12;265,19;202,63;202,63;202,63;265,19;265,19;265,19;480,09;480,09;480,09;
13/01/2015;09 - 10;238,56;259,98;259,98;259,98;259,98;480,09;211,78;259,98;199,73;199,73;199,73;259,98;259,98;259,98;480,09;480,09;480,09;
13/01/2015;10 - 11;231,86;259,39;259,39;259,39;259,39;480,24;193,93;259,39;198,02;198,02;198,02;259,39;259,39;259,39;480,24;480,24;480,24;
13/01/2015;11 - 12;223,24;256,64;256,64;256,64;256,64;480,47;187,6;256,64;195,49;195,49;195,49;256,64;256,64;256,64;480,47;480,47;480,47;
13/01/2015;12 - 13;221,23;251,95;251,95;251,95;251,95;480,39;187,83;251,95;194,52;194,52;194,52;251,95;251,95;251,95;480,39;480,39;480,39;
13/01/2015;13 - 14;220,48;251,58;251,58;251,58;251,58;480,32;185,3;251,58;194,89;194,89;194,89;251,58;251,58;251,58;480,32;480,32;480,32;
13/01/2015;14 - 15;224,95;255,15;255,15;255,15;255,15;480,17;190,58;255,15;197,05;197,05;197,05;255,15;255,15;255,15;480,17;480,17;480,17;
13/01/2015;15 - 16;236,18;258,57;258,57;258,57;258,57;480,47;215,05;258,57;198,99;198,99;198,99;258,57;258,57;258,57;480,47;480,47;480,47;
13/01/2015;16 - 17;242,43;272,33;272,33;272,33;272,33;480,32;200,7;272,33;200,7;200,7;200,7;272,33;272,33;272,33;480,32;480,32;480,32;
13/01/2015;17 - 18;253,29;313,62;313,62;313,62;313,62;457,63;201,74;313,62;201,74;201,74;201,74;313,62;313,62;313,62;457,63;480,09;480,09;
13/01/2015;18 - 19;248,01;312,35;312,35;312,35;312,35;383,39;200,7;312,35;200,7;200,7;200,7;312,35;312,35;312,35;383,39;479,94;479,94;
13/01/2015;19 - 20;233,35;280,81;280,81;280,81;280,81;280,81;199,88;280,81;199,88;199,88;199,88;280,81;280,81;280,81;280,81;409,28;409,28;
13/01/2015;20 - 21;217,43;234,84;234,84;234,84;234,84;234,84;198,46;234,84;198,46;198,46;198,46;234,84;234,84;234,84;234,84;347,61;347,61;
13/01/2015;21 - 22;212,37;228,89;228,89;228,89;228,89;228,89;196,53;228,89;196,53;196,53;196,53;228,89;228,89;228,89;228,89;331,69;331,69;
13/01/2015;22 - 23;207,61;222,12;222,12;222,12;222,12;222,12;200,99;222,12;193,33;193,33;193,33;222,12;222,12;222,12;222,12;222,12;222,12;
13/01/2015;23 - 00;197,13;213,04;213,04;213,04;213,04;213,04;136,57;213,04;190,28;190,28;190,28;213,04;213,04;213,04;213,04;213,04;213,04;
14/01/2015;00 - 01;194,16;205,84;205,84;205,84;205,84;205,84;119,47;119,47;191,33;191,33;191,33;205,84;205,84;205,84;205,84;216,11;216,11;
14/01/2015;01 - 02;192,08;193,42;193,42;193,42;193,42;193,42;111,74;111,74;192,3;192,3;192,3;195,57;195,57;195,57;193,42;216,03;216,03;
14/01/2015;02 - 03;191,33;191,56;191,56;191,56;191,56;191,56;89,19;89,19;191,56;191,56;191,56;195,13;195,13;195,13;191,56;216,03;216,03;
14/01/2015;03 - 04;191,41;191,63;191,63;191,63;191,63;191,63;101,77;101,77;191,63;191,63;191,63;195,05;195,05;195,05;191,63;191,63;191,63;
14/01/2015;04 - 05;192,75;194,01;194,01;194,01;194,01;194,01;103,48;103,48;193,27;193,27;193,27;195,35;195,35;195,35;194,01;325,09;325,09;
14/01/2015;05 - 06;197,88;204,65;204,65;204,65;204,65;222,5;120,96;120,96;194,98;193,79;194,98;204,65;204,65;204,65;222,5;332,9;332,9;
14/01/2015;06 - 07;211,72;213,43;213,43;213,43;213,43;286,11;203,24;208,89;201,67;197,28;201,67;213,43;213,43;213,43;286,11;409,45;409,45;
14/01/2015;07 - 08;229,35;229,57;229,57;229,57;229,57;310,43;229,57;229,57;215,51;200,78;215,51;229,57;229,57;229,57;310,43;480,05;480,05;
14/01/2015;08 - 09;248,54;241,92;241,92;241,92;241,92;302,77;215,14;241,92;241,92;215,14;241,92;241,92;241,92;241,92;302,77;479,97;479,97;
14/01/2015;09 - 10;239,24;235,3;235,3;235,3;235,3;290,94;213,95;235,3;235,3;213,95;235,3;235,3;235,3;235,3;290,94;479,9;479,9;
14/01/2015;10 - 11;232,47;226,82;226,82;226,82;226,82;281,57;215,73;226,82;226,82;215,73;226,82;226,82;226,82;226,82;281,57;479,9;479,9;
